item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision,instruct
3026,"They plan to build a parking garage for them out here, but until they do, they're still kept at the compan-""

""Well, then we'll have to go to Argeneau Enterprises,"" Dani said, cutting him off. But when she turned to continue toward the stairs, Decker caught her arm to stop her.

""There's no use doing that,",Dani,-0.882659912109375,-3.6659622192382812,4.5135522668715566e-05,0.6994092958318201,0.0,0.33215721572157214,0.0007349350002359559,allenai/OLMo-7B,step211000-tokens933B,False
3027,"""I don't drink, but thanks for the offer. I think I'll grab my computer anyway.""

Liz watched him depart, wondering if she had been that determined and strong-willed as a freshman. She didn't remember it quite like that, but she probably had been.

""Hey,"" Hayden said, coming up behind",Liz,-1.5224418640136719,-3.5669565200805664,9.954507549991831e-05,0.7256297818358858,0.0,0.29207320732073205,0.0031922739551184256,allenai/OLMo-7B,step211000-tokens933B,False
3028,">> 
  ""Let's go downstairs then, Megan, I think you're recovered enough now.""
  Megan allowed herself to be walked slowly down the curving staircase to where Karim waited.
  ""Scratch her behind the ear, Megan. She loves that,"" called Lindsey, and Megan reached up to comply.
  << Not that ear, the other one, please,",Megan,-2.6639785766601562,-2.889431953430176,4.192371488898061e-05,0.7672111678483503,0.0,0.3638643864386438,0.00019819633232544834,allenai/OLMo-7B,step211000-tokens933B,False
3029,"Elsie, the oldest, wanted to know how her mother was doing, and what they were going to do about her father.
Karen told her about her mom’s condition, and also that she refused to press charges, which more than likely meant that her father would come home again in a couple of days.
“Can I press charges?” asked Elsie.
“No, I’m afraid not,” said",Karen,-0.05902671813964844,-1.8445539474487305,3.391736390767619e-05,0.7308778112114945,0.0,0.4384158415841584,5.06204532979017e-06,allenai/OLMo-7B,step211000-tokens933B,False
3030,"It won’t be the same without you, Julia. Don’t worry, there will be another chance to hear our jazz ensemble. I’ll make sure of it. You have a lovely afternoon, too, Julia. Goodbye.” He handed Ronni’s phone back to her. “Now what?”
“I don’t know what,” said",Ronni,-0.08593368530273438,-4.872549057006836,8.76670892466791e-05,0.7003281315738925,0.0,0.40582058205820576,2.802963023968714e-05,allenai/OLMo-7B,step211000-tokens933B,False
3031,"“Well, I guess I cannot stop you dogs from doing what you do. But now that I’m talking and looking at you, have the decency to stop. Control yourself!” Hydra said.
“Okay! Okay! Relax! I’m just being a dog. By the way, my name is Grunt. My name used to be Skip, then Hop, now I’m",Grunt,-0.7659339904785156,-3.2770652770996094,6.953073898330331e-05,0.6722556947305766,0.0,0.20144014401440144,0.04446007410590289,allenai/OLMo-7B,step211000-tokens933B,False
3032,"I noticed Jacob was standing outside with his hands in his pockets. I made sure that my posture was straight as I approached Kevin. I opened my purse without saying anything. His jaw was clenched. He avoided eye contact with me but peered inside my purse. I wasn’t going to say anything at all but ended up surprising myself by casually saying, “Good night,",Kevin,-1.053476333618164,-3.4148149490356445,5.489821342052892e-05,0.7621278336412548,0.0,0.242016201620162,0.015269877273075537,allenai/OLMo-7B,step211000-tokens933B,False
3033,"Jonathan hated it when people commented on its colour or anything else.
“Sorry, I didn’t mean it like that.”
Jonathan paused, not sure he should say this to Pip.
“You know, Sacha looks out for you everywhere.  He is always asking if I know where you are.  I mean always, like I am your",keeper,-5.55179500579834,-10.924112319946289,7.152456964831799e-05,0.6979841280111498,0.0,0.24850885088508845,0.01266380872283724,allenai/OLMo-7B,step211000-tokens933B,False
3034,"The man at the table rose to his feet. “Come in, Carnac,” he said. “This is Flying Officer Claydon of the Royal Air Force who is going with you to France. Claydon, meet Captain Charles Carnac.”
We shook hands. “I am very happy to meet you,” said",Carnac,-0.9224338531494141,-1.726877212524414,2.661305188667029e-05,0.7752668876160811,0.0,0.5611401140114011,1.2582754834208386e-09,allenai/OLMo-7B,step211000-tokens933B,False
3035,""" Then he stood up and groaned while he held his back and said to Nosy Nora, ""You wait here. I shall go and get a crowbar. We'll have this thing open in no time. Who knows, it may make our fortune. ""

He chuckled as though he had made a clever joke--which he had not. ""But it's not yours, Dad, "" said",Nora,-2.425973892211914,-7.821344375610352,7.743128662696108e-05,0.6805481654775075,0.0,0.47969996999699965,4.4228258204413567e-07,allenai/OLMo-7B,step211000-tokens933B,False
3036,"Spencer leaned against one of the wooden posts and watched as a tiny speck of a person plunged from the bungee crane. The crowd applauded. ""She's a salon addict. She gets her arms waxed, highlights, a monthly facial, and then there's nails, Reiki treatments, the tanning booth ... she's super high-maintenance.""

""Huh."" Colin ran his hand over his chin and looked at",Spencer,-1.4384212493896484,-2.611776351928711,6.712221511406824e-05,0.656335210967051,0.0,0.2948094809480948,0.0029060706553973204,allenai/OLMo-7B,step211000-tokens933B,False
3037,"""Then we'll go to a challenge,"" he said softly. ""And may the best man or woman win. I won't hold it against you if you win. We all have to go at some point, and it'll be fair and square.""

Except I had my secret word from Pandora's Box - kere kere - and I wouldn't make it",fair,-2.003549575805664,-7.610078811645508,0.00010807693615788594,0.7434256766864757,0.0,0.21998199819981992,0.0278653568501129,allenai/OLMo-7B,step211000-tokens933B,False
3038,"The authors circle around their point but never state it, as if averse to the concept of communication itself.""
The two professors looked utterly shocked.
""The subtlety... the elegance,"" said Professor Kila. ""How could we have any such thing if we spoke directly? Only barbarians say exactly what they mean in a formal essay!""
""To the Gerrec,"" said Tioch, ""We are the",barbarians,-1.864518165588379,-6.881361961364746,8.023922418942675e-05,0.6849279402907187,0.0,0.29492949294929494,0.002894063106214446,allenai/OLMo-7B,step211000-tokens933B,False
3039,"""Let's go downstairs.  We should be leaving for the tournament soon.""  They joined Lady Celene in the parlor who applauded her transformation.
	""You look wonderful, Alex.""    
	Soon, Lord Odin and Prince Darin came in, and the greeting ritual began.  Alex saluted and curtsied to each of them, but was anxious to get to the",tournament,-1.4037189483642578,-8.836410522460938,9.095778659684584e-05,0.647342605885009,0.0,0.18657065706570655,0.06308316378712442,allenai/OLMo-7B,step211000-tokens933B,False
3040,"She had learned that grown-ups tended to give her what she wanted if she was polite and smiled a lot.

""Just a minute, Haley,"" Doc said.

He turned toward Maryanne's mother. ""I'm sure if you took some time to help her learn her lines, she'd be more confident.""

Maryanne's momma didn't look very happy. ""Doc, I don't think it's the",lines,-2.1856842041015625,-8.476068496704102,9.830680210143328e-05,0.5578923309305146,0.0,0.3316651665166517,0.0007492342451868735,allenai/OLMo-7B,step211000-tokens933B,False
3041,"Zhang and Dominic looked at each other guiltily, like two children caught red-handed and trying to come up with a convincing lie.

Abby crossed the room, stopping just in front of her husband. Hands placed angrily on her hips, Abby said, ""Dom, you promised me that we wouldn't keep secrets from each other.""

Dominic took her hands in his and said, ""I don't want you involved in this,",Abby,-0.5356178283691406,-2.065760612487793,3.743472552741878e-05,0.7625932383161168,0.0,0.22738673867386736,0.02289574240662655,allenai/OLMo-7B,step211000-tokens933B,False
3042,"I was young and desperate, and they were scared of what would happen to me if I ended up on the streets. At least this way they could make sure I was okay-that they were there if I needed them.""

Fin shook her head. ""Why would you do that-not let them help you? I don't understand.""

Ryan rubbed a hand over his jaw. ""You don't need to understand,",Fin,-2.1194467544555664,-3.478610038757324,5.1395556511124596e-05,0.731383306083011,0.0,0.1874227422742274,0.061867149277927316,allenai/OLMo-7B,step211000-tokens933B,False
3043,"Marley felt invisible arms wrap around her, holding her, stroking and soothing, as she watched the man she loved have everything he wanted, her sister well taken care of, happy. ""No,"" she said, but it was a whisper, lacking in fire and strength. ""They can both have that with me.""

""No,"" Alex said, his voice soft and sad. ""No, they can't, and you know that,",Marley,-1.3008308410644531,-3.2092676162719727,5.564477396546863e-05,0.7175528424937694,0.0,0.32894089408940885,0.0008331098638518371,allenai/OLMo-7B,step211000-tokens933B,False
3044,"They'd been cut off from retreat down the pass, targeted by one of the tribes who didn't give a donkey's balls about their nationality. The tribal men had lived in their rock fortresses in the hills for centuries-even Alexander, one of the greatest generals in written history, had turned back from them.

Elliot remembered the fear, the screams of the women, the cries of the children. He and Stacy had come out of hiding and cleared the way down the",pass,-1.3954992294311523,-6.522933006286621,7.909985288279131e-05,0.7101215104051034,0.0,0.3792619261926192,9.968221953692214e-05,allenai/OLMo-7B,step211000-tokens933B,False
3045,"He did not want to discuss his relationship with Georgiana – certainly not in front of Lady Littlefield. “Please set me down.”
“I don’t particularly see the wisdom of that.”
“Or I am going to be sick all over your fine dinner table.”
It was not a lie. Between the new head injury, the food, and the physical activity of being grabbed and fighting it, he did feel the need to be",sick,-1.011977195739746,-4.121798515319824,6.88614891259931e-05,0.5372047190421879,0.0,0.2977977797779778,0.00262003223162641,allenai/OLMo-7B,step211000-tokens933B,False
3046,"I breathed once, slowly, then stated, ""I do realize this is King Shadow camp, and you and Elder Zeller founded it, but I was under the impression we were to be working together."" I placed my hands on the bar, my head cocking. ""Or am I to understand, as you have just stated, this is your",camp,-0.8609504699707031,-7.049964904785156,0.00010537468187976629,0.722050552951663,0.0,0.35398739873987395,0.00030256428641105884,allenai/OLMo-7B,step211000-tokens933B,False
3047,"“You have fifteen missed transmissions, five messages, and three new scheduling announcements.”
“Delete the missed transmissions, open message file.”
“First message sent from Dr. Gerald and Jennifer Harlin’s resi—”
“Next.”
“Second message sent from Dr. Carlos Parros—”
“Next.”
“Third message sent from Dr.","Gailynn—”
“Next",-23.96177101135254,-37.55661392211914,7.176934013841674e-05,0.7536401104404167,0.0,0.3741494149414941,0.00012571341074283865,allenai/OLMo-7B,step211000-tokens933B,False
3048,"""I'm so sorry I hurt you, Nika. Truly. I won't touch you again."" He left the room like it was on fire and Madoc was glad to see him go.

Neal gave Nika one last longing look, and then left right behind Morgan.

Samuel Larsten stepped forward, his eyes fixed on",Nika,-0.9909019470214844,-3.737428665161133,4.7719837311888114e-05,0.7213978616828858,0.0,0.34367836783678357,0.00046378268206478354,allenai/OLMo-7B,step211000-tokens933B,False
3049,"There were only a couple of places where setting a grass fire might threaten any of the ranch buildings, and the two men agreed that one man in each place with wet bags and shovels would be sufficient to keep the buildings from being burned.  But there were other problems.  The wind was blowing gently to the east, and the fire would have difficulty on the western side of the",ranch,-0.9530296325683594,-6.0669355392456055,7.903651567175984e-05,0.7078801924641591,0.0,0.358991899189919,0.0002446087501878809,allenai/OLMo-7B,step211000-tokens933B,False
3050,"She glanced at Sister Mackenzie, and realised that she had seen it too. Sister Mackenzie's hands had tightened on her two bags. She stiffened, then said quietly, 'I can't stay, Private. I've got to board the hospital ship.'

'Ah, will you not take a drink with us,",Sister,-1.1903104782104492,-1.5514154434204102,3.594314694055356e-05,0.768482721157063,0.0,0.22673867386738672,0.02329808475227373,allenai/OLMo-7B,step211000-tokens933B,False
3051,"In other words, the job came first. A lot of families suffered for that. A lot of failed marriages. A lot of infidelity. It was hard to hold a family together when you were never home.

Marines worked long hours. Hard hours. We trained. We deployed. The job followed us home... There was no ""off"" time for a",Marine,-0.7497329711914062,-3.8635921478271484,7.042131619527936e-05,0.7171782276094005,0.0,0.35948394839483944,0.00023950264695244796,allenai/OLMo-7B,step211000-tokens933B,False
3052,"Satarel lifted Panahasi high, as though he intended to crush him down against the stones. “You failed me!” he roared. “You must be punished.” 
“The Prince instructed me to take him with the girl to the holding area,” Charon said reaching out to grab back Panahasi.
Satarel’s eyes flashed evil anger. “Return to your own level,” and he threw out his hand toward",Charon,-1.1358184814453125,-4.038875579833984,4.525387703324668e-05,0.697989211022662,0.0,0.3752655265526552,0.00011954350460186965,allenai/OLMo-7B,step211000-tokens933B,False
3053,"A warning unease curled in the pit of her stomach, but Miranda forced it away with a memory of Valentine as she had left him — sitting forlorn and broken in the darkness of Anderlin's drape-drawn study.
She shifted to ease the stiffness of her knees and the prickling of the yew branches that concealed her, as she watched the duke dismount near the hunter's cottage, tether his horse, and disappear inside. She refused to surrender to the doubt that made her limbs heavy and gave her heart a wild beat as she left her shelter and headed for the",cottage,-3.1594390869140625,-9.263643264770508,8.952090865932405e-05,0.6756971363243098,0.0,0.19379537953795375,0.05336611758677599,allenai/OLMo-7B,step211000-tokens933B,False
3054,"She watched with hands on her hips, and Joel had a feeling that he was going to have to listen to another tirade when he got back.

They arrived at the station, a large brick building that was open on the ends. Joel had rarely ridden one of the trains. Joel's grandparents lived on the same island, and a carriage trip to see them was cheaper. Other than them, there was little reason for him to leave the city, let alone the",island,-0.7733402252197266,-7.6398234367370605,0.00010200442920904607,0.6886539206580826,0.0,0.1907110711071107,0.057352208684980414,allenai/OLMo-7B,step211000-tokens933B,False
3055,"Arriane noticed Luce's eyes running over the rest of the kids.

""We all do what we can to make it through the day,"" she said, shrugging. ""But in case you hadn't observed the low-hanging vultures, this place pretty much reeks of death."" She took a seat on a bench under a weeping willow and patted the spot next to her for",Luce,-1.34429931640625,-3.34414005279541,3.856179682770744e-05,0.6715977080954633,0.0,0.5513111311131113,2.7793699704305733e-09,allenai/OLMo-7B,step211000-tokens933B,False
3056,"He always looked nice dressed up, but his excitement made him look even better. I'd settled on a pair of black dress pants and a pink merino wool sweater. I'd correctly assumed the court chambers would be freezing-paranormals seemed to always run a few degrees warmer than humans.

I was seated in a cushioned chair that might be described as a",throne,-1.7330284118652344,-12.436685562133789,0.00010587487486191094,0.5671764147819931,0.0,0.234023402340234,0.01910616826791789,allenai/OLMo-7B,step211000-tokens933B,False
3057,"You must work together,"" he emphasized and repeated it again just in case we were dumb. ""You must work together. Partnership is the key to this challenge. I'll give you all a moment to strategize.""

Dean glanced over at me. ""You any good with a paintbrush?""

I glared. ""Why do I have to be the one to",paint,-2.1900644302368164,-6.616062164306641,9.247773414244875e-05,0.5346168825877121,0.0,0.5017701770177017,1.0477566141113865e-07,allenai/OLMo-7B,step211000-tokens933B,False
3058,"Quack made the sharp inhalation of one about to reveal the news that the oven may have, in fact, not only been left on but left in an unlocked house filled with greasepaper. The Space Chicken frowned, scowled and glared through his eyelids.
“What is it?” he caesered – a Glix’n word uncommonly used but commonly needed, meaning ‘to say with acerbity and a scowl’.
“I wouldn’t get too excited just yet,” said",Quack,-1.7476692199707031,-2.689785957336426,3.307968290755525e-05,0.73832202989211,0.0,0.39596759675967597,4.544965423586657e-05,allenai/OLMo-7B,step211000-tokens933B,False
3059,"I hope it's the chicken-and-rice thing I watched him cooking for dinner. We'll eat this tonight.

Juice, a bag of apples. Baby carrots. These will stay good till morning.

I hurry to the pantry. I need things that will keep longer.

I can see better as I gather as much as I can",carry,-2.6223297119140625,-10.374574661254883,0.0001427269307896495,0.6171142423676255,0.0,0.1526192619261926,0.12954463588953788,allenai/OLMo-7B,step211000-tokens933B,False
3060,"""Oh, yes, very much so. I know how those subtle errors can slip in and cause no end of confusion.""

""Good, good."" Kresh was pleased with the analogy, and wondered if Donald had meant him to pick up on his line of questioning and use it. He could be a subtle one, that",Donald,-1.9838981628417969,-4.41499137878418,7.64276846894063e-05,0.8026443097409363,0.0,0.06811881188118811,0.5006885842800701,allenai/OLMo-7B,step211000-tokens933B,False
3061,"“Especially now that we have a son, we don't want him picking up their low class habits or their absurdity,” asserted Ivana.  “Look at Eloisa, for example.”   
“What about Eloisa?” asked Dario, curious spikes in his tone.
“She's completely illogical,” declared",Ivana,-0.8341693878173828,-5.447150230407715,7.150424062274396e-05,0.7134242901500932,0.0,0.556075607560756,1.898931241006043e-09,allenai/OLMo-7B,step211000-tokens933B,False
3062,"A dry, enthusiastic moan came from the salmon-suited one, and two equally dry, but not quite as enthused moans came from the pale blue-suited one.
“Oh, excuse me kind sir in the blue, would you prefer a well-aged Bourbon whiskey, on the rocks?”
That made the pale blue-suited zombie turn faster and moan again. Milt had figured out their drinks of choice. He had a true knack for reading people, and, as it were,",zombies,-3.5407533645629883,-11.028362274169922,8.929902105592191e-05,0.532831118065364,0.0,0.30792679267926787,0.0018291771875300433,allenai/OLMo-7B,step211000-tokens933B,False
3063,"""This war we're fighting,"" Elend continued, ""it isn't just about soldiers. It isn't just about koloss, or about taking Fadrex City. It's about the sequence of events we inadvertently started the moment we struck down the Lord Ruler. Hemalurgy-the origins of the koloss-is part of a pattern. The percentages that fall sick from the mists are also part of the",pattern,-0.1694927215576172,-8.129636764526367,0.00014895907952450216,0.7081209623800323,0.0,0.08255625562556254,0.41416940927013646,allenai/OLMo-7B,step211000-tokens933B,False
3064,"I nodded.

""Can you still operate? If I'm a match, can you still operate on her in this condition?""

""It's riskier but yes, it's her best bet at life.""

Again, I nodded. Words were escaping me.

""When do I find out if I'm a",match,-0.016740798950195312,-2.271984100341797,4.3976178858429193e-05,0.5935302320875016,0.0,0.4659825982598259,1.0301632612996666e-06,allenai/OLMo-7B,step211000-tokens933B,False
3065,"Suddenly he took a wild swing and banged his horseshoe into Mitch's desk.  ""Blasted fly!"" said Elias darkly.  ""This horseshoe just isn't working too well.  Do 
you think I'd get him quicker using a horse harness?""
""A week from Friday,"" said Mitch.
""Hey, now, it won't take me that long to get him,"" said",Elias,-0.3501415252685547,-3.975022315979004,5.9426827647257596e-05,0.7058080025572075,0.0,0.6286108610861085,2.518265215327933e-12,allenai/OLMo-7B,step211000-tokens933B,False
3066,"The numbers one through ten were printed below the alphabet. I knew right away it was a Ouija board. My dad wouldn't let me or Ian play with them. In Sunday School, my teacher told me the Ouija board had the power of the devil. A shudder tiptoed up my spine.

Calvin pulled a small, triangular device with a window encased at the center from the duffel and set it on the",board,-5.798408508300781,-8.209336280822754,0.0001290295331273228,0.6277741827455688,0.0,0.08229222922292229,0.4156690447998903,allenai/OLMo-7B,step211000-tokens933B,False
3067,"The same sultry soulful music piped through the speakers down here

""Want a drink?"" Jake offered as we congregated at the end of the bar.

""Do you have soda?""

""Sure, it's in the fridge on the other side of the basement. There's a door over there - help yourself.""

I cut through the sectional area, through the door he indicated into the unfinished side of the",basement,-0.2868919372558594,-4.173734664916992,6.794786168029532e-05,0.6334965754543496,0.0,0.42125412541254126,1.2742636966070517e-05,allenai/OLMo-7B,step211000-tokens933B,False
3068,"""So was it me or Tony who convinced you I was telling the truth?"" The wrinkles around his eyes deepened.

""You, Jude,"" I answered. ""I promised you I'd trust you. I didn't want to believe it, but I trusted you. Tony was just the one that shined a light on the",truth,-0.7634239196777344,-7.676445007324219,0.00012033564416924492,0.6021522584041933,0.0,0.2318391839183918,0.02028891175939126,allenai/OLMo-7B,step211000-tokens933B,False
3069,"Maybe they decided to have desert after all.  Finally, with Frank just about ready to walk into the Croce’s to see what was going on, the couple came out and started up the street.
“That’s them, the couple up ahead.  Try and get right alongside them.”
Narayan had a bad feeling as he moved toward the",couple,-1.7497291564941406,-6.645064353942871,7.256357639562339e-05,0.617743765295907,0.0,0.3222082208220822,0.0010784421980256148,allenai/OLMo-7B,step211000-tokens933B,False
3070,"They quickly finished their work, picked up their tools and left the grumbling, angry crowd.
""Demosthenes is right. How much longer do we have to tolerate the Macedonians? We don't have Alexander himself to vent our anger at, but we have a statue that he erected. Aristotle can be our target."" He picked up a stone and threw it at the",statue,-0.4416160583496094,-3.643935203552246,6.035465048626065e-05,0.7116110324987316,0.0,0.20034803480348032,0.045651184686728144,allenai/OLMo-7B,step211000-tokens933B,False
3071,"They place too much importance on it. They forget to keep it in perspective, and they lose their balance.”
He’s quiet.
“Does that make sense?” I ask after a minute goes by.
“Yeah, it does. It makes a lot of sense. That’s really cool, that you have that",perspective,-1.1197052001953125,-8.214813232421875,0.00010899119661189616,0.699316313763251,0.0,0.223018301830183,0.0257266363517141,allenai/OLMo-7B,step211000-tokens933B,False
3072,"Whether it was from a sense of patriotism, suspense, or even adrenaline, he would never know for sure, but the feeling was very much like a junkie getting his fix for the night. George never really felt that way – his rush came from seeing people he liked to chat with before the Senate, so he rushed through the line to pick up the session’s materials and get to talking with someone else.
By the time Mike was seated, it was very close to the gaveling time for the night’s",session,-0.6240100860595703,-7.572470664978027,0.00012264122779015452,0.6565837890006371,0.0,0.13758175817581755,0.17224643405737983,allenai/OLMo-7B,step211000-tokens933B,False
3073,"SSSSSSSSHHHHHH!” The hissing sound was getting louder.
“Hey, way’da minute! That hissing sound is not from the radio! I think we have a flat! Guido, check the tires!” Ben yelled.
Guido stuck his head out of the window.
“I can’t see from here,",Ben,-1.9778594970703125,-5.6176557540893555,8.062207052716985e-05,0.7683218735800609,0.0,0.24945694569456944,0.012317702860171795,allenai/OLMo-7B,step211000-tokens933B,False
3074,"Katrina froze for a moment, she wasn't sure how to respond to that statement. Katrina feigned ignorance to be on the safe side. ""Told me what?"" she asked.
""Allison told you I wasn't coming back to state,"" she replied.
""Yes, she did mention that fact,"" said",Katrina,-0.3420219421386719,-2.1484146118164062,3.0298637284431607e-05,0.7135703104850175,0.0,0.5937833783378337,7.449178188392592e-11,allenai/OLMo-7B,step211000-tokens933B,False
3075,"The look on his face was distant, lost

I offered the tea mug to Jeremy, who took it and put it on the edge of my desk. I cupped Kitto's face in my hands, moved his gaze back to mine. ""You tell me I treat you like a dog, a chair, and I try to treat you like a person, and you don't want that either. I don't understand what you want of me,",Kitto,-1.9899988174438477,-3.800795555114746,6.260097870836034e-05,0.7698387080796384,0.0,0.2898289828982898,0.0034456188292789408,allenai/OLMo-7B,step211000-tokens933B,False
3076,"“No.”
“So how then?”
And here Ananda simply said it. Whether this was wisely done or not he wasn’t sure, but then again, any broaching of the impossible may be as advisable as the next.
“Ruth,” he said.
Melissa did not hear that—or simply could not assimilate the word, the name, with the question—for she replied, “So how",then,-1.0716228485107422,-8.151588439941406,0.00011311555135762319,0.6012288918892849,0.0,0.09602160216021602,0.3419385272315394,allenai/OLMo-7B,step211000-tokens933B,False
3077,"I found a, uh, black Moleskine notebook in the magazine rack that was near his hospital bed, I think near enough that he could have reached it. Unfortunately there's no writing in the notebook. All the pages are blank. But the first-I think three or four-the first few pages are torn out of the notebook. We looked through the house but couldn't find the",pages,-2.8825502395629883,-7.00444221496582,7.257774996105582e-05,0.7969667425401544,0.0,0.37998199819982,9.644755361074818e-05,allenai/OLMo-7B,step211000-tokens933B,False
3078,"My body was back to normal, as solid as ever.

Hecate nodded in satisfaction. ""You almost did it. Focus harder and next time, you will be there.""

""Thank you,"" I murmured.

I turned to Raquel. ""Little one, you must go with the witches. I do not wish to take you to a",battle,-4.267951011657715,-10.403738021850586,0.0001066541881300509,0.5949148395408469,0.0,0.31699969996999694,0.0013115339196349152,allenai/OLMo-7B,step211000-tokens933B,False
3079,"I didn't know Jason was coming with us until I turned to see him behind me as we passed into the parking lot. Outside, people were coming and going, but it was marginally better than the crowded bar.

""Hi,"" the girl said chattily. ""My name's Desiree. I think I've met you before, Jason.""

""What are you doing here,",Desiree,-1.765909194946289,-1.9357547760009766,5.35644794581458e-05,0.697399443222264,0.0,0.1212001200120012,0.2296747021043882,allenai/OLMo-7B,step211000-tokens933B,False
3080,"And then to Ben, as she took his half read newspaper and threw it in the recycling bin, ""and since you're going to stay here, you can clean the garage like you've been promising to do for months. I'll be back in two hours, no more. Please,"" she begged, forcing him to look at her. ""I'll get Sees candy for your family if you just promise to clean the",garage,-0.14383316040039062,-1.607553482055664,3.473888136795722e-05,0.710565026739306,0.0,0.12399639963996398,0.21902520975961007,allenai/OLMo-7B,step211000-tokens933B,False
3081,"You’ll say ‘convicted and awaiting sentencing’ with this frightening gutter-level look that will have actual street-thugs wetting their pants. That labret is really titanium from a recovered Russian satellite. A full-coverage neck tattoo will draw stares at the opera, but looks very much like a famous metal-band front-man’s ink. They’ll ask: ‘could that be",him,-5.71353816986084,-10.349632263183594,5.33485617779661e-05,0.7326381266917975,0.0,0.11092709270927091,0.27189044579567284,allenai/OLMo-7B,step211000-tokens933B,False
3082,"Now, he's still dead to me, so nothing's changed. 
We're still heading to Everwinter.
CHOOOOOO!
A shrill whistle breaks the moment of silence between me and Altair, and we turn to see Traylor and Jurid, waving and running toward the Engie that’s just pulled to a stop in the field. 
""I guess it's time,"" I say, turning back to",Altair,-2.1458911895751953,-5.109991073608398,5.32533522346057e-05,0.7301641073156384,0.0,0.42739873987398735,9.208943227290424e-06,allenai/OLMo-7B,step211000-tokens933B,False
3083,"The four Nagini who had been swirling around Belle streaked to their huge leader.
Cherry said, ""Uh oh, they look a little upset.  Get us close to the Captain.""
Josh didn't have time to maneuver by the main engine so he used the starboard side thrusters.  He had to feather the ones on the port side to keep from crashing into the",Captain,-3.984663963317871,-6.856222152709961,9.397923713549972e-05,0.6846639801353253,0.0,0.19989198919891984,0.04615634710592791,allenai/OLMo-7B,step211000-tokens933B,False
3084,"Then, as he was handing off another mouse pup, he realized Boots was crouching at the edge of the tub with a plate, waving at him.

""Hey, Boots,"" said Gregor, and crossed to her. ""What's going on?""

""I helping Dulcie feed the babies,"" said",Boots,-0.11557960510253906,-1.4531793594360352,2.5484319849056192e-05,0.766338560425099,0.0,0.41741374137413734,1.5560641108240413e-05,allenai/OLMo-7B,step211000-tokens933B,False
3085,"“Maybe there’s another truck that wasn’t damaged.”
Roku shook his head. “We’re closer to the city than to the building. We have to walk.”
“It’s still forty miles!” said Haven. “And we don’t have any water.”
“I don’t need water,” said",Roku,-0.38781166076660156,-4.18597412109375,6.220894283615053e-05,0.6000780727987096,0.0,0.5786858685868587,2.8623291692444574e-10,allenai/OLMo-7B,step211000-tokens933B,False
3086,"As the sky brightened, our number increased, and when a man came out of the vineyard to count heads, he included my husband’s and mine in the count.  I didn’t understand it until I saw those that weren’t counted walk away with their slumped shoulders and heavy feet.  Their heads never turned back.
My husband gave me a basket, and he showed me how to pick out the",grapes,-1.9074020385742188,-8.06374454498291,0.0001015956440824084,0.6324927883348909,0.0,0.2232103210321032,0.02559621453097065,allenai/OLMo-7B,step211000-tokens933B,False
3087,"Holden talked midterms, and his mother's imperious insistence that he get a second fitting for the blazer she'd bought him for Drew's engagement party. I told him about the Jake and Smarty date, my flubbed dinner, the Theory of Knowledge quiz tomorrow I was sure to fail.

Eventually I could feel that numb, familiar desire for sleep roll through me.

""Thanks for staying on the line with me,",Holden,-3.3555192947387695,-5.3163909912109375,6.308961746981367e-05,0.742722099990149,0.0,0.2335193519351935,0.019373707965514436,allenai/OLMo-7B,step211000-tokens933B,False
3088,"The technician consulted the enclosed documents. ""Lizard is biting local children. They have a question about identification of the species, and a concern about diseases transmitted from the bite."" She produced a child's picture of a lizard, signed TINA at the top. ""One of the kids drew a picture of the",lizard,-0.7822837829589844,-3.045825958251953,5.739039261243306e-05,0.7406482433779265,0.0,0.2477527752775277,0.012945861726425307,allenai/OLMo-7B,step211000-tokens933B,False
3089,"I didn't want to ruin our vacation, and I could tell him everything when I found out some actual facts.

""No. I just had a lot of time alone today and visiting art galleries reminds me of when I was a little girl and my father would take me to the Philadelphia Museum of Art. It was there that I first fell in love with",art,-1.1508464813232422,-2.8816471099853516,3.889722574967891e-05,0.7401426869599363,0.0,0.3922232223222321,5.4397889327656196e-05,allenai/OLMo-7B,step211000-tokens933B,False
3090,"Vivian and I fought and fought, moving back and forth along the edge of the road, our boots kicking up thick wads of snow and then the hard, frozen dirt underneath.

Out of the corner of my eye, I saw a bit of gray swirling around, and I realized that Linus and Inari had finally gotten out of the front of the van and were helping Oliver and Alexei battle the Reapers. The two men had helped turned the tide in my friends' favor, and it wouldn't be long before the four of them cut down the rest of the",Reapers,-1.082015037536621,-4.528491020202637,6.442101584980264e-05,0.6727250311081173,0.0,-0.0386078607860786,0.7029310313526839,allenai/OLMo-7B,step211000-tokens933B,False
3091,"“Hi, Tam, is it time to go?”
Tam studied Zoe for a little bit and said, “Zoe, you are looking awful secretive lately. What’s going on?”
“Nothing. Yurik is being a jerk, that’s all,” said Zoe. That was not a lie.
“Speaking of Yurik, your mother is having a chat with him at the bar right now,” said",Tam,-0.43996238708496094,-1.9706249237060547,3.242452658014372e-05,0.6936399417233695,0.0,0.5847224722472246,1.6848517965386334e-10,allenai/OLMo-7B,step211000-tokens933B,False
