good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Richard will think about many museums that that government was criticizing.,Richard will think about what that government was criticizing many museums.,syntax,filler_gap_dependency,wh_questions_object_gap,854,314,paired,-88.32913970947266,-84.15899658203125,False,-1.3987483978271484,-2.6487483978271484,-1.3688812255859375,-2.6579437255859375,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some actresses forget that a projector that hadn't hurt Renee astounds those waitresses.,Some actresses forget who a projector that hadn't hurt Renee astounds those waitresses.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,760,315,paired,-120.09138488769531,-132.48194885253906,True,-1.5448780059814453,-2.5917530059814453,-1.6437101364135742,-2.510897636413574,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Raymond had seen the window that has looked like many sketches.,Raymond had seen what the window has looked like many sketches.,syntax,filler_gap_dependency,wh_questions_subject_gap,750,316,paired,-74.83919525146484,-75.53292083740234,True,-1.5063657760620117,-2.5063657760620117,-1.5444011688232422,-2.411588668823242,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some teacher investigated schools that could irritate those teenagers.,Some teacher investigated who schools could irritate those teenagers.,syntax,filler_gap_dependency,wh_questions_subject_gap,878,317,paired,-75.92570495605469,-80.1851577758789,True,-1.4160079956054688,-2.6425704956054688,-1.4584293365478516,-2.6224918365478516,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Edward had thought about a blouse that has resembled all prints.,Edward had thought about what a blouse has resembled all prints.,syntax,filler_gap_dependency,wh_questions_subject_gap,110,318,paired,-83.7181396484375,-87.43254089355469,True,-1.4999351501464844,-2.6014976501464844,-1.5824174880981445,-2.5121049880981445,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Kathleen doesn't figure out that this boy is working with most women.,Kathleen doesn't figure out who this boy is working with most women.,syntax,filler_gap_dependency,wh_vs_that_no_gap,182,319,paired,-71.37883758544922,-76.0495376586914,True,-1.5795059204101562,-2.5170059204101562,-1.6363601684570312,-2.3785476684570312,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Kenneth conceals that every teenager exits every high school.,Kenneth conceals what every teenager exits every high school.,syntax,filler_gap_dependency,wh_vs_that_no_gap,390,320,paired,-75.77568817138672,-75.9880142211914,True,-1.4541358947753906,-2.3603858947753906,-1.5024080276489258,-2.275845527648926,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Valerie knew that those books that exist were upsetting those waiters.,Valerie knew who those books that exist were upsetting those waiters.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,166,321,paired,-88.26280975341797,-94.44720458984375,True,-1.4994659423828125,-2.6479034423828125,-1.5221843719482422,-2.654996871948242,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Stephen should forget what offspring weren't examining.,Stephen should forget that offspring weren't examining.,syntax,filler_gap_dependency,wh_vs_that_with_gap,325,322,paired,-75.55443572998047,-72.96515655517578,False,-1.5346450805664062,-2.4330825805664062,-1.475998878479004,-2.413498878479004,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
All universities weren't concealing who the offspring flees from.,All universities weren't concealing that the offspring flees from.,syntax,filler_gap_dependency,wh_vs_that_with_gap,871,323,paired,-84.63031005859375,-83.55897521972656,False,-1.5711421966552734,-2.7352046966552734,-1.565887451171875,-2.722137451171875,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Many guests find out what some cashier wore.,Many guests find out that some cashier wore.,syntax,filler_gap_dependency,wh_vs_that_with_gap,348,324,paired,-68.14208984375,-68.98298645019531,True,-1.4359922409057617,-2.4828672409057617,-1.5650300979614258,-2.385342597961426,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Those teenagers realize who all guests flee from.,Those teenagers realize that all guests flee from.,syntax,filler_gap_dependency,wh_vs_that_with_gap,11,325,paired,-72.18981170654297,-65.87928771972656,False,-1.4898033142089844,-2.4351158142089844,-1.5003652572631836,-2.4300527572631836,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Those senators see those teachers that that doctor dislikes.,Those senators see who that doctor dislikes those teachers.,syntax,filler_gap_dependency,wh_questions_object_gap,974,326,paired,-77.48322296142578,-79.83672332763672,True,-1.4611358642578125,-2.7814483642578125,-1.4563369750976562,-2.7297744750976562,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The Clintons haven't questioned some adult that Joseph fired that disliked that cashier.,The Clintons haven't questioned who some adult that Joseph fired disliked that cashier.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,493,327,paired,-117.45764923095703,-118.89913940429688,True,-1.5706901550292969,-2.437877655029297,-1.5842361450195312,-2.5217361450195312,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Kathleen investigates that the customer that saw Sabrina cleaned the pie.,Kathleen investigates what the customer that saw Sabrina cleaned the pie.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,852,328,paired,-91.89285278320312,-99.56828308105469,True,-1.4238090515136719,-2.556621551513672,-1.444645881652832,-2.483708381652832,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Adam was forgetting that every doctor that describes Rachel was descending many mountains.,Adam was forgetting what every doctor that describes Rachel was descending many mountains.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,274,329,paired,-104.95014953613281,-108.57109069824219,True,-1.5877952575683594,-2.3299827575683594,-1.62872314453125,-2.31622314453125,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Holly had forgotten what a guy that hadn't cured Galileo can't drive to.,Holly had forgotten that a guy that hadn't cured Galileo can't drive to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,165,330,paired,-108.50730895996094,-105.70629119873047,False,-1.6065349578857422,-2.450284957885742,-1.6130847930908203,-2.3396472930908203,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some guys learn who most waitresses aren't arguing about.,Some guys learn that most waitresses aren't arguing about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,906,331,paired,-78.47998046875,-70.16185760498047,False,-1.545806884765625,-2.592681884765625,-1.5292701721191406,-2.5448951721191406,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Tanya hadn't seen every grocery store that Tara cleaned.,Tanya hadn't seen what Tara cleaned every grocery store.,syntax,filler_gap_dependency,wh_questions_object_gap,619,332,paired,-72.6599349975586,-79.19486999511719,True,-1.462717056274414,-2.572092056274414,-1.5391101837158203,-2.4453601837158203,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Erin had forgotten that all alumni that lifted water conceal these lamps.,Erin had forgotten what all alumni that lifted water conceal these lamps.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,771,333,paired,-109.40623474121094,-115.96148681640625,True,-1.453404426574707,-2.429966926574707,-1.479304313659668,-2.416804313659668,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
This teenager isn't remembering that these guys that can chat had sold the cafe.,This teenager isn't remembering what these guys that can chat had sold the cafe.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,692,334,paired,-104.72688293457031,-107.55558776855469,True,-1.599325180053711,-2.364950180053711,-1.6036863327026367,-2.4474363327026367,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Teresa figured out that every student hid some shirt.,Teresa figured out what every student hid some shirt.,syntax,filler_gap_dependency,wh_vs_that_no_gap,315,335,paired,-68.654296875,-76.18939208984375,True,-1.4063806533813477,-2.5470056533813477,-1.5129213333129883,-2.4113588333129883,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Daniel investigated some associations that Frank thinks about that talked about all doctors.,Daniel investigated who some associations that Frank thinks about talked about all doctors.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,745,336,paired,-100.87853240966797,-109.94551086425781,True,-1.5160455703735352,-2.328545570373535,-1.514388084411621,-2.490950584411621,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Every cashier wouldn't investigate that some birds that weren't distracting Steve broke some unicycles.,Every cashier wouldn't investigate what some birds that weren't distracting Steve broke some unicycles.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,4,337,paired,-129.83050537109375,-131.6131591796875,True,-1.5222434997558594,-2.7331809997558594,-1.5246028900146484,-2.7667903900146484,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Kristen conceals that the actor observes Dennis.,Kristen conceals who the actor observes Dennis.,syntax,filler_gap_dependency,wh_vs_that_no_gap,439,338,paired,-69.05885314941406,-73.98199462890625,True,-1.478194236755371,-2.462569236755371,-1.5184507369995117,-2.4168882369995117,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
David can't investigate who every waitress that hadn't questioned Janet listens to.,David can't investigate that every waitress that hadn't questioned Janet listens to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,197,339,paired,-106.11289978027344,-104.52814483642578,False,-1.4720077514648438,-2.4641952514648438,-1.4723119735717773,-2.4098119735717773,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Meredith will remember all synopses that Christine had thought about.,Meredith will remember what Christine had thought about all synopses.,syntax,filler_gap_dependency,wh_questions_object_gap,632,340,paired,-79.93101501464844,-78.76065063476562,False,-1.540369987487793,-2.548182487487793,-1.4870624542236328,-2.627687454223633,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Samantha hadn't noticed a lot of offspring that Bethany won't hate.,Samantha hadn't noticed who Bethany won't hate a lot of offspring.,syntax,filler_gap_dependency,wh_questions_object_gap,403,341,paired,-87.16210174560547,-92.6376953125,True,-1.4471664428710938,-2.4002914428710938,-1.4785261154174805,-2.4394636154174805,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
The Lutherans haven't questioned a lot of museums that remember Lisa.,The Lutherans haven't questioned who a lot of museums remember Lisa.,syntax,filler_gap_dependency,wh_questions_subject_gap,872,342,paired,-86.06257629394531,-91.79085540771484,True,-1.4597902297973633,-2.7957277297973633,-1.453434944152832,-2.711247444152832,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Rodney hasn't learned that all actors that shouldn't sound like Martin hadn't noticed Theodore.,Rodney hasn't learned who all actors that shouldn't sound like Martin hadn't noticed Theodore.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,897,343,paired,-116.55097198486328,-125.86095428466797,True,-1.5682334899902344,-2.2947959899902344,-1.6033620834350586,-2.1971120834350586,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
These women investigate what these boys revealed.,These women investigate that these boys revealed.,syntax,filler_gap_dependency,wh_vs_that_with_gap,545,344,paired,-57.25454330444336,-62.633731842041016,True,-1.5179176330566406,-2.6116676330566406,-1.6691789627075195,-2.3098039627075195,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Dancers forget this patient that Ann might flee from that fixes a lot of teeth.,Dancers forget what this patient that Ann might flee from fixes a lot of teeth.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,328,345,paired,-114.28856658935547,-118.35868072509766,True,-1.5718917846679688,-2.4390792846679688,-1.5168952941894531,-2.571582794189453,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Ruth isn't investigating every teenager that Sherry isn't firing.,Ruth isn't investigating who Sherry isn't firing every teenager.,syntax,filler_gap_dependency,wh_questions_object_gap,89,346,paired,-85.60771179199219,-94.0426254272461,True,-1.4443588256835938,-2.3584213256835938,-1.425288200378418,-2.347163200378418,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
That hospital hasn't concealed who every person fired.,That hospital hasn't concealed that every person fired.,syntax,filler_gap_dependency,wh_vs_that_with_gap,453,347,paired,-72.5954360961914,-70.35466003417969,False,-1.4624004364013672,-2.446775436401367,-1.435037612915039,-2.599100112915039,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Sherry can't notice some pedestrians that are appreciating Florence.,Sherry can't notice who some pedestrians are appreciating Florence.,syntax,filler_gap_dependency,wh_questions_subject_gap,462,348,paired,-80.87225341796875,-83.68415832519531,True,-1.4259452819824219,-2.355632781982422,-1.4447307586669922,-2.421293258666992,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Raymond discovered what many alumni that will disagree with Melanie liked.,Raymond discovered that many alumni that will disagree with Melanie liked.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,185,349,paired,-95.46705627441406,-94.6529312133789,False,-1.5852537155151367,-2.3665037155151367,-1.596756935119629,-2.253006935119629,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Those guests find out that every dancer that has scanned that documentary shouldn't break some plate.,Those guests find out what every dancer that has scanned that documentary shouldn't break some plate.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,831,350,paired,-120.8362045288086,-122.53570556640625,True,-1.5430021286010742,-2.316439628601074,-1.6100397109985352,-2.297539710998535,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Tracy hadn't hugged Emily.,This sweater hadn't hugged Emily.,syntax,s-selection,animate_subject_trans,500,351,paired,-44.56678771972656,-52.6400146484375,True,-1.4501171112060547,-2.8563671112060547,-1.5149059295654297,-2.7102184295654297,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Most actors skated around this library.,Many reports skated around this library.,syntax,s-selection,animate_subject_trans,391,352,paired,-55.995941162109375,-53.584068298339844,False,-1.4765539169311523,-2.7890539169311523,-1.4562320709228516,-2.7296695709228516,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Most shoes weren't messed up by the guests.,Most shoes weren't messed up by the pictures.,syntax,s-selection,animate_subject_passive,395,353,paired,-54.69047546386719,-56.42115020751953,True,-1.4970521926879883,-2.6142396926879883,-1.4899711608886719,-2.654033660888672,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Stacy hasn't researched every restaurant.,Some box hasn't researched every restaurant.,syntax,s-selection,animate_subject_trans,790,354,paired,-49.690242767333984,-63.31168746948242,True,-1.3730506896972656,-2.5371131896972656,-1.4293289184570312,-2.5699539184570312,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Barbara helps that teacher.,A glacier helps that teacher.,syntax,s-selection,animate_subject_trans,369,355,paired,-38.9547119140625,-48.40247344970703,True,-1.4491052627563477,-2.8944177627563477,-1.5358543395996094,-2.6999168395996094,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Claire wasn't concealed by some actor.,Claire wasn't concealed by some slopes.,syntax,s-selection,animate_subject_passive,153,356,paired,-57.01997756958008,-59.45035934448242,True,-1.4488334655761719,-2.628520965576172,-1.4912147521972656,-2.5771522521972656,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Judy is boasted about by the person.,Judy is boasted about by the carriage.,syntax,s-selection,animate_subject_passive,538,357,paired,-52.575340270996094,-55.94618225097656,True,-1.6166296005249023,-2.7181921005249023,-1.6306648254394531,-2.661914825439453,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
That slope isn't descended by the teenager.,That slope isn't descended by the birds.,syntax,s-selection,animate_subject_passive,485,358,paired,-54.21240234375,-50.591400146484375,False,-1.4457950592041016,-2.7504825592041016,-1.4987926483154297,-2.7409801483154297,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Every unicycle is sold by the senator.,Every unicycle is sold by the report.,syntax,s-selection,animate_subject_passive,832,359,paired,-56.71320343017578,-52.69096374511719,False,-1.44580078125,-2.68017578125,-1.431046485900879,-2.602921485900879,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Florence is forgotten by some boy.,Florence is forgotten by some species.,syntax,s-selection,animate_subject_passive,163,360,paired,-50.07518768310547,-50.41796112060547,True,-1.5573387145996094,-2.6589012145996094,-1.5542669296264648,-2.593329429626465,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The mushroom isn't bought by some men.,The mushroom isn't bought by some plane.,syntax,s-selection,animate_subject_passive,737,361,paired,-51.39492416381836,-58.6179084777832,True,-1.4952945709228516,-2.8390445709228516,-1.4959278106689453,-2.8162403106689453,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Those women are described by the children.,Those women are described by the report.,syntax,s-selection,animate_subject_passive,455,362,paired,-42.961082458496094,-42.245094299316406,False,-1.5425214767456055,-2.6987714767456055,-1.4854516983032227,-2.6417016983032227,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some ice isn't lifted by some boy.,Some ice isn't lifted by some octopus.,syntax,s-selection,animate_subject_passive,764,363,paired,-59.69403839111328,-61.81292724609375,True,-1.4790306091308594,-2.8384056091308594,-1.5117950439453125,-2.8477325439453125,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some waiter remembers Ruth.,Every fork remembers Ruth.,syntax,s-selection,animate_subject_trans,941,364,paired,-46.87723922729492,-45.939369201660156,False,-1.5586280822753906,-2.8320655822753906,-1.5648488998413086,-2.8304738998413086,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some lake was passed by some cashiers.,Some lake was passed by some phenomena.,syntax,s-selection,animate_subject_passive,1,365,paired,-57.65571594238281,-54.983642578125,False,-1.491323471069336,-2.764760971069336,-1.5117778778076172,-2.707090377807617,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Sara can't scan that story.,Music can't scan that story.,syntax,s-selection,animate_subject_trans,474,366,paired,-47.14018249511719,-47.66443634033203,True,-1.4806041717529297,-2.7227916717529297,-1.5658130645751953,-2.6283130645751953,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Tamara complains about those drivers.,Every carriage complains about those drivers.,syntax,s-selection,animate_subject_trans,341,367,paired,-48.10139846801758,-51.751243591308594,True,-1.4640312194824219,-2.635906219482422,-1.5783405303955078,-2.687715530395508,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
James wasn't revealed by some woman.,James wasn't revealed by some cars.,syntax,s-selection,animate_subject_passive,600,368,paired,-50.16972732543945,-54.504573822021484,True,-1.5199947357177734,-2.4965572357177734,-1.6023120880126953,-2.5632495880126953,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Rachelle wasn't driving to the lake.,The drawing wasn't driving to the lake.,syntax,s-selection,animate_subject_trans,131,369,paired,-46.58979797363281,-50.072669982910156,True,-1.3671989440917969,-2.585948944091797,-1.485219955444336,-2.407094955444336,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Helen is observed by the doctor.,Helen is observed by the candles.,syntax,s-selection,animate_subject_passive,483,370,paired,-36.098724365234375,-45.67137145996094,True,-1.5665168762207031,-2.668079376220703,-1.5990352630615234,-2.6459102630615234,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Carl wasn't disliked by the pedestrian.,Carl wasn't disliked by the convertible.,syntax,s-selection,animate_subject_passive,949,371,paired,-52.594032287597656,-56.07752227783203,True,-1.446634292602539,-2.634134292602539,-1.4776334762573242,-2.633883476257324,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
A lot of customers were disliked by some person.,A lot of customers were disliked by some casseroles.,syntax,s-selection,animate_subject_passive,809,372,paired,-53.018733978271484,-61.610225677490234,True,-1.520315170288086,-2.723440170288086,-1.5853328704833984,-2.6556453704833984,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Vincent remembers Adam.,A convertible remembers Adam.,syntax,s-selection,animate_subject_trans,800,373,paired,-35.07797622680664,-43.57037353515625,True,-1.5020771026611328,-2.798952102661133,-1.608316421508789,-2.709878921508789,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Becky wasn't described by the driver.,Becky wasn't described by the cups.,syntax,s-selection,animate_subject_passive,124,374,paired,-47.275054931640625,-54.63470458984375,True,-1.4970474243164062,-2.3173599243164062,-1.5220613479614258,-2.350186347961426,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Mitchell criticized Amy.,Some art gallery criticized Amy.,syntax,s-selection,animate_subject_trans,29,375,paired,-40.190895080566406,-50.57236099243164,True,-1.5339775085449219,-2.752727508544922,-1.6461734771728516,-2.6461734771728516,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
April isn't going to a closet.,The ice cream isn't going to a closet.,syntax,s-selection,animate_subject_trans,919,376,paired,-42.86268615722656,-49.01578903198242,True,-1.4493541717529297,-3.0118541717529297,-1.4258899688720703,-2.8633899688720703,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
A waiter wasn't listened to by some guys.,A waiter wasn't listened to by some glass.,syntax,s-selection,animate_subject_passive,396,377,paired,-50.271240234375,-58.48925018310547,True,-1.5967864990234375,-2.8077239990234375,-1.5903663635253906,-2.7544288635253906,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
That mirror is cleaned by the dancer.,That mirror is cleaned by the muffins.,syntax,s-selection,animate_subject_passive,871,378,paired,-47.7072639465332,-51.64719772338867,True,-1.458791732788086,-2.654104232788086,-1.5098333358764648,-2.752020835876465,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Wendy didn't approach that actress.,The slope didn't approach that actress.,syntax,s-selection,animate_subject_trans,236,379,paired,-47.64356231689453,-56.8378791809082,True,-1.4870319366455078,-2.627656936645508,-1.5361814498901367,-2.4971189498901367,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Kevin was loved by the teenagers.,Kevin was loved by the broccoli.,syntax,s-selection,animate_subject_passive,68,380,paired,-40.87565612792969,-45.07503128051758,True,-1.5047492980957031,-2.731311798095703,-1.5635900497436523,-2.6651525497436523,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some child was insulted by the child.,Some child was insulted by the shirt.,syntax,s-selection,animate_subject_passive,916,381,paired,-47.060691833496094,-49.70954132080078,True,-1.4859285354614258,-2.759366035461426,-1.4514131546020508,-2.670163154602051,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
These girls aren't wearing that shoe.,Some rivers aren't wearing that shoe.,syntax,s-selection,animate_subject_trans,253,382,paired,-42.85424041748047,-53.81019592285156,True,-1.4019603729248047,-2.7925853729248047,-1.4759750366210938,-2.8587875366210938,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Tamara does run around the libraries.,This pepper does run around the libraries.,syntax,s-selection,animate_subject_trans,633,383,paired,-54.08119201660156,-56.93934631347656,True,-1.5222911834716797,-2.7019786834716797,-1.5211057662963867,-2.6226682662963867,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Dana is observed by some student.,Dana is observed by some sketch.,syntax,s-selection,animate_subject_passive,274,384,paired,-50.77421188354492,-54.74467468261719,True,-1.5475969314575195,-2.6569719314575195,-1.575627326965332,-2.513127326965332,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Bread is cleaned by the men.,Bread is cleaned by the dogs.,syntax,s-selection,animate_subject_passive,304,385,paired,-43.010520935058594,-42.697509765625,False,-1.5062932968139648,-2.623480796813965,-1.5620756149291992,-2.679263114929199,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Carla wasn't arriving at many college campuses.,A restaurant wasn't arriving at many college campuses.,syntax,s-selection,animate_subject_trans,272,386,paired,-57.66863250732422,-57.18255615234375,False,-1.4256820678710938,-2.7381820678710938,-1.4531164169311523,-2.6328039169311523,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
That cup wasn't fixed by the doctors.,That cup wasn't fixed by the socks.,syntax,s-selection,animate_subject_passive,491,387,paired,-49.28117370605469,-52.29536437988281,True,-1.4828643798828125,-2.7016143798828125,-1.5291900634765625,-2.7166900634765625,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Michelle researched these newspaper articles.,Politics researched these newspaper articles.,syntax,s-selection,animate_subject_trans,722,388,paired,-42.42097473144531,-49.841102600097656,True,-1.4063520431518555,-2.6251020431518555,-1.4249095916748047,-2.5889720916748047,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
These actresses were referenced by some lady.,These actresses were referenced by some box.,syntax,s-selection,animate_subject_passive,51,389,paired,-53.51865768432617,-58.20832061767578,True,-1.6690101623535156,-2.4971351623535156,-1.6414575576782227,-2.4461450576782227,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Randolf isn't arguing about some actors.,This hospital isn't arguing about some actors.,syntax,s-selection,animate_subject_trans,927,390,paired,-60.47810363769531,-57.46427536010742,False,-1.4819087982177734,-2.7944087982177734,-1.4413738250732422,-2.769498825073242,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Naomi had cleaned a fork.,That book had cleaned a fork.,syntax,s-selection,animate_subject_trans,269,391,paired,-45.177825927734375,-49.70289611816406,True,-1.4402408599853516,-2.7605533599853516,-1.5292177200317383,-2.6620302200317383,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
The libraries aren't skated around by the boys.,The libraries aren't skated around by the candle.,syntax,s-selection,animate_subject_passive,652,392,paired,-59.75501251220703,-68.95262908935547,True,-1.468759536743164,-2.789072036743164,-1.5193824768066406,-2.7225074768066406,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Sally broke the couches.,Ice cream broke the couches.,syntax,s-selection,animate_subject_trans,196,393,paired,-40.8492317199707,-42.884361267089844,True,-1.3426799774169922,-2.662992477416992,-1.4901180267333984,-2.6854305267333984,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Natalie is listening to Dan.,This apple is listening to Dan.,syntax,s-selection,animate_subject_trans,848,394,paired,-36.48082733154297,-48.74420166015625,True,-1.4449424743652344,-2.8824424743652344,-1.4575471878051758,-2.746609687805176,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Patricia sold some apples.,That dish sold some apples.,syntax,s-selection,animate_subject_trans,718,395,paired,-36.935874938964844,-47.029693603515625,True,-1.3431577682495117,-2.7494077682495117,-1.4284820556640625,-2.6862945556640625,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Holly is seen by some girls.,Holly is seen by some glasses.,syntax,s-selection,animate_subject_passive,106,396,paired,-44.28662109375,-46.80813980102539,True,-1.4471502304077148,-2.665900230407715,-1.580780029296875,-2.557342529296875,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Every child wasn't remembered by some guy.,Every child wasn't remembered by some windows.,syntax,s-selection,animate_subject_passive,280,397,paired,-55.54606628417969,-61.73302459716797,True,-1.5301151275634766,-2.7098026275634766,-1.5514183044433594,-2.7389183044433594,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Stacy was arriving at many libraries.,A book was arriving at many libraries.,syntax,s-selection,animate_subject_trans,637,398,paired,-53.42930603027344,-43.976234436035156,False,-1.4648876190185547,-2.6758251190185547,-1.4943933486938477,-2.6428308486938477,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Some boy isn't revealed by some senators.,Some boy isn't revealed by some diagnosis.,syntax,s-selection,animate_subject_passive,271,399,paired,-64.10896301269531,-60.719871520996094,False,-1.4988212585449219,-2.811321258544922,-1.4702701568603516,-2.7437076568603516,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Todd broke the window.,Some skirt broke the window.,syntax,s-selection,animate_subject_trans,944,400,paired,-31.2172794342041,-43.767303466796875,True,-1.4564409255981445,-2.7611284255981445,-1.5145530700683594,-2.6551780700683594,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
What had Kenneth and Theresa admired?,What has Kenneth admired and Theresa?,syntax,island_effects,coordinate_structure_constraint_object_extraction,110,401,paired,-50.34843444824219,-60.70050811767578,True,-1.533045768737793,-2.501795768737793,-1.7394580841064453,-2.3488330841064453,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
