good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
This man doesn't investigate who many guests that aren't compromising admire.,This man doesn't investigate that many guests that aren't compromising admire.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,784,305,paired,-90.33748626708984,-87.52379608154297,False,-4.257290840148926,-5.1900739669799805,-4.297196388244629,-5.143650054931641,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Timothy is discovering every window that some print hasn't looked like that has bothered a lot of legislatures.,Timothy is discovering what every window that some print hasn't looked like has bothered a lot of legislatures.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,847,306,paired,-127.69367218017578,-125.28870391845703,False,-3.223316192626953,-4.207303047180176,-3.160245895385742,-4.144996643066406,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Donald won't notice the foot that John took.,Donald won't notice what John took the foot.,syntax,filler_gap_dependency,wh_questions_object_gap,304,307,paired,-51.51466369628906,-57.71057891845703,True,-3.3197269439697266,-4.215414047241211,-3.439180374145508,-4.348145484924316,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Jennifer has noticed this cactus that wasn't hurting Carrie.,Jennifer has noticed who this cactus wasn't hurting Carrie.,syntax,filler_gap_dependency,wh_questions_subject_gap,786,308,paired,-73.13273620605469,-79.55142974853516,True,-3.679448127746582,-4.239847183227539,-3.5668630599975586,-4.217290878295898,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
A lot of governments find out who some mouth scares.,A lot of governments find out that some mouth scares.,syntax,filler_gap_dependency,wh_vs_that_with_gap,414,309,paired,-71.16255187988281,-65.37432098388672,False,-2.956784248352051,-3.633413314819336,-3.3197031021118164,-3.867068290710449,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Douglas investigated girls that that picture looks like that weren't scaring the companies.,Douglas investigated what girls that that picture looks like weren't scaring the companies.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,809,310,paired,-98.41496276855469,-97.53561401367188,False,-3.4481544494628906,-4.074474334716797,-3.2272911071777344,-3.87209415435791,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
These guests notice a driver that all couches hadn't scared.,These guests notice who all couches hadn't scared a driver.,syntax,filler_gap_dependency,wh_questions_object_gap,748,311,paired,-82.67292785644531,-87.48535919189453,True,-3.640683174133301,-4.295378684997559,-3.6948766708374023,-4.414324760437012,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Teachers wouldn't investigate every child that these high schools can't annoy.,Teachers wouldn't investigate who these high schools can't annoy every child.,syntax,filler_gap_dependency,wh_questions_object_gap,412,312,paired,-80.45526123046875,-87.72151184082031,True,-3.02474308013916,-3.8042068481445312,-3.1291675567626953,-3.9638681411743164,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Sarah had remembered most glaciers that Julie shouldn't leave.,Sarah had remembered what Julie shouldn't leave most glaciers.,syntax,filler_gap_dependency,wh_questions_object_gap,283,313,paired,-70.9953842163086,-72.1142349243164,True,-3.337423324584961,-4.439481735229492,-2.866769790649414,-4.037082672119141,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Richard will think about many museums that that government was criticizing.,Richard will think about what that government was criticizing many museums.,syntax,filler_gap_dependency,wh_questions_object_gap,854,314,paired,-79.15959167480469,-77.34652709960938,False,-3.2033252716064453,-4.092982292175293,-3.0222558975219727,-3.8931503295898438,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some actresses forget that a projector that hadn't hurt Renee astounds those waitresses.,Some actresses forget who a projector that hadn't hurt Renee astounds those waitresses.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,760,315,paired,-112.59099578857422,-121.5986328125,True,-4.25747013092041,-4.75136661529541,-4.072500228881836,-4.642093658447266,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Raymond had seen the window that has looked like many sketches.,Raymond had seen what the window has looked like many sketches.,syntax,filler_gap_dependency,wh_questions_subject_gap,750,316,paired,-66.95169067382812,-64.68131256103516,False,-3.1044416427612305,-3.9104652404785156,-3.1467809677124023,-3.9207191467285156,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some teacher investigated schools that could irritate those teenagers.,Some teacher investigated who schools could irritate those teenagers.,syntax,filler_gap_dependency,wh_questions_subject_gap,878,317,paired,-65.57598876953125,-72.50069427490234,True,-3.0300331115722656,-4.000154495239258,-3.0267648696899414,-4.093762397766113,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Edward had thought about a blouse that has resembled all prints.,Edward had thought about what a blouse has resembled all prints.,syntax,filler_gap_dependency,wh_questions_subject_gap,110,318,paired,-74.93498229980469,-82.36229705810547,True,-3.9255828857421875,-4.9492387771606445,-3.6003236770629883,-4.6309614181518555,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Kathleen doesn't figure out that this boy is working with most women.,Kathleen doesn't figure out who this boy is working with most women.,syntax,filler_gap_dependency,wh_vs_that_no_gap,182,319,paired,-72.22679138183594,-75.54093933105469,True,-3.8398704528808594,-4.3501434326171875,-3.657196044921875,-4.2922515869140625,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Kenneth conceals that every teenager exits every high school.,Kenneth conceals what every teenager exits every high school.,syntax,filler_gap_dependency,wh_vs_that_no_gap,390,320,paired,-67.13693237304688,-71.23869323730469,True,-3.969050407409668,-4.623763084411621,-3.8550052642822266,-4.452481269836426,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Valerie knew that those books that exist were upsetting those waiters.,Valerie knew who those books that exist were upsetting those waiters.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,166,321,paired,-79.12062072753906,-86.50592041015625,True,-2.5014495849609375,-3.1994524002075195,-2.485431671142578,-3.212352752685547,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Stephen should forget what offspring weren't examining.,Stephen should forget that offspring weren't examining.,syntax,filler_gap_dependency,wh_vs_that_with_gap,325,322,paired,-62.178810119628906,-62.819149017333984,True,-2.6933774948120117,-3.603714942932129,-2.8698339462280273,-3.729434013366699,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
All universities weren't concealing who the offspring flees from.,All universities weren't concealing that the offspring flees from.,syntax,filler_gap_dependency,wh_vs_that_with_gap,871,323,paired,-76.22703552246094,-78.07722473144531,True,-4.329174041748047,-4.985332489013672,-4.41037654876709,-4.985980987548828,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Many guests find out what some cashier wore.,Many guests find out that some cashier wore.,syntax,filler_gap_dependency,wh_vs_that_with_gap,348,324,paired,-55.6336669921875,-58.416908264160156,True,-4.436135292053223,-4.976195335388184,-4.819762229919434,-5.31357479095459,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Those teenagers realize who all guests flee from.,Those teenagers realize that all guests flee from.,syntax,filler_gap_dependency,wh_vs_that_with_gap,11,325,paired,-63.10117721557617,-58.28752136230469,False,-3.8628835678100586,-4.609807014465332,-3.811732292175293,-4.5052385330200195,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Those senators see those teachers that that doctor dislikes.,Those senators see who that doctor dislikes those teachers.,syntax,filler_gap_dependency,wh_questions_object_gap,974,326,paired,-68.75715637207031,-71.62405395507812,True,-3.5564708709716797,-4.399233818054199,-3.2837228775024414,-4.247467994689941,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
The Clintons haven't questioned some adult that Joseph fired that disliked that cashier.,The Clintons haven't questioned who some adult that Joseph fired disliked that cashier.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,493,327,paired,-105.29869842529297,-109.51802062988281,True,-3.970187187194824,-4.6725006103515625,-4.0248565673828125,-4.819161415100098,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Kathleen investigates that the customer that saw Sabrina cleaned the pie.,Kathleen investigates what the customer that saw Sabrina cleaned the pie.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,852,328,paired,-89.61563110351562,-89.19572448730469,False,-3.6778106689453125,-4.371476173400879,-3.5075111389160156,-4.2051286697387695,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Adam was forgetting that every doctor that describes Rachel was descending many mountains.,Adam was forgetting what every doctor that describes Rachel was descending many mountains.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,274,329,paired,-89.52521514892578,-98.16670989990234,True,-3.691436767578125,-4.510345458984375,-3.457773208618164,-4.337779998779297,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Holly had forgotten what a guy that hadn't cured Galileo can't drive to.,Holly had forgotten that a guy that hadn't cured Galileo can't drive to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,165,330,paired,-105.10124969482422,-104.59550476074219,False,-3.5062294006347656,-4.148007392883301,-3.584254264831543,-4.2300214767456055,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some guys learn who most waitresses aren't arguing about.,Some guys learn that most waitresses aren't arguing about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,906,331,paired,-69.17045593261719,-65.92459869384766,False,-3.653360366821289,-4.507845878601074,-3.949824333190918,-4.655389785766602,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Tanya hadn't seen every grocery store that Tara cleaned.,Tanya hadn't seen what Tara cleaned every grocery store.,syntax,filler_gap_dependency,wh_questions_object_gap,619,332,paired,-67.56752014160156,-74.64889526367188,True,-4.088635444641113,-4.750518798828125,-3.9558048248291016,-4.7131195068359375,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Erin had forgotten that all alumni that lifted water conceal these lamps.,Erin had forgotten what all alumni that lifted water conceal these lamps.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,771,333,paired,-101.44712829589844,-107.91912078857422,True,-4.890558242797852,-5.631311416625977,-4.658214569091797,-5.477386474609375,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
This teenager isn't remembering that these guys that can chat had sold the cafe.,This teenager isn't remembering what these guys that can chat had sold the cafe.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,692,334,paired,-97.90924072265625,-99.46243286132812,True,-4.431859970092773,-5.07832145690918,-4.285310745239258,-4.955224990844727,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Teresa figured out that every student hid some shirt.,Teresa figured out what every student hid some shirt.,syntax,filler_gap_dependency,wh_vs_that_no_gap,315,335,paired,-60.373130798339844,-69.7061767578125,True,-3.906291961669922,-4.567474365234375,-3.456488609313965,-4.122251510620117,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Daniel investigated some associations that Frank thinks about that talked about all doctors.,Daniel investigated who some associations that Frank thinks about talked about all doctors.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,745,336,paired,-96.60966491699219,-99.510009765625,True,-2.7194595336914062,-3.7464590072631836,-2.573441505432129,-3.715916633605957,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Every cashier wouldn't investigate that some birds that weren't distracting Steve broke some unicycles.,Every cashier wouldn't investigate what some birds that weren't distracting Steve broke some unicycles.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,4,337,paired,-118.99530029296875,-122.979248046875,True,-4.966469764709473,-5.446192741394043,-4.819303512573242,-5.315049171447754,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Kristen conceals that the actor observes Dennis.,Kristen conceals who the actor observes Dennis.,syntax,filler_gap_dependency,wh_vs_that_no_gap,439,338,paired,-66.86138916015625,-72.83348083496094,True,-3.077864646911621,-3.7570838928222656,-2.944772720336914,-3.768016815185547,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
David can't investigate who every waitress that hadn't questioned Janet listens to.,David can't investigate that every waitress that hadn't questioned Janet listens to.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,197,339,paired,-93.02652740478516,-92.43585205078125,False,-3.484975814819336,-4.1001739501953125,-3.427642822265625,-3.91208553314209,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Meredith will remember all synopses that Christine had thought about.,Meredith will remember what Christine had thought about all synopses.,syntax,filler_gap_dependency,wh_questions_object_gap,632,340,paired,-73.50789642333984,-73.3927993774414,False,-3.0196714401245117,-3.7281103134155273,-2.9075241088867188,-3.681490898132324,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Samantha hadn't noticed a lot of offspring that Bethany won't hate.,Samantha hadn't noticed who Bethany won't hate a lot of offspring.,syntax,filler_gap_dependency,wh_questions_object_gap,403,341,paired,-79.56343078613281,-89.1191635131836,True,-3.5534839630126953,-4.260103225708008,-3.5175609588623047,-4.348516464233398,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The Lutherans haven't questioned a lot of museums that remember Lisa.,The Lutherans haven't questioned who a lot of museums remember Lisa.,syntax,filler_gap_dependency,wh_questions_subject_gap,872,342,paired,-78.65422058105469,-86.30435180664062,True,-3.2928810119628906,-4.16450309753418,-3.407085418701172,-4.398777008056641,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Rodney hasn't learned that all actors that shouldn't sound like Martin hadn't noticed Theodore.,Rodney hasn't learned who all actors that shouldn't sound like Martin hadn't noticed Theodore.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,897,343,paired,-104.90116119384766,-114.5759048461914,True,-3.1759681701660156,-3.786993980407715,-3.177225112915039,-3.8439502716064453,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
These women investigate what these boys revealed.,These women investigate that these boys revealed.,syntax,filler_gap_dependency,wh_vs_that_with_gap,545,344,paired,-47.04046630859375,-52.0318603515625,True,-3.6088342666625977,-4.4936723709106445,-3.9501190185546875,-4.761391639709473,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Dancers forget this patient that Ann might flee from that fixes a lot of teeth.,Dancers forget what this patient that Ann might flee from fixes a lot of teeth.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,328,345,paired,-119.13246154785156,-118.10920715332031,False,-3.2452774047851562,-3.9705371856689453,-3.063404083251953,-3.872528076171875,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Ruth isn't investigating every teenager that Sherry isn't firing.,Ruth isn't investigating who Sherry isn't firing every teenager.,syntax,filler_gap_dependency,wh_questions_object_gap,89,346,paired,-80.20941162109375,-88.34175109863281,True,-4.371346473693848,-4.986764907836914,-4.1707000732421875,-4.911591529846191,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
That hospital hasn't concealed who every person fired.,That hospital hasn't concealed that every person fired.,syntax,filler_gap_dependency,wh_vs_that_with_gap,453,347,paired,-64.01046752929688,-62.35712814331055,False,-3.4882421493530273,-4.22486686706543,-3.6202383041381836,-4.229128837585449,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Sherry can't notice some pedestrians that are appreciating Florence.,Sherry can't notice who some pedestrians are appreciating Florence.,syntax,filler_gap_dependency,wh_questions_subject_gap,462,348,paired,-81.83905029296875,-90.92545318603516,True,-3.4555416107177734,-4.135644912719727,-3.3091468811035156,-4.091519355773926,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Raymond discovered what many alumni that will disagree with Melanie liked.,Raymond discovered that many alumni that will disagree with Melanie liked.,syntax,filler_gap_dependency,wh_vs_that_with_gap_long_distance,185,349,paired,-86.60514831542969,-86.41474151611328,False,-3.467264175415039,-4.131004333496094,-3.6206483840942383,-4.2996416091918945,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Those guests find out that every dancer that has scanned that documentary shouldn't break some plate.,Those guests find out what every dancer that has scanned that documentary shouldn't break some plate.,syntax,filler_gap_dependency,wh_vs_that_no_gap_long_distance,831,350,paired,-113.19219970703125,-119.85957336425781,True,-3.6360692977905273,-4.209747314453125,-3.38590145111084,-3.9951324462890625,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Tracy hadn't hugged Emily.,This sweater hadn't hugged Emily.,syntax,s-selection,animate_subject_trans,500,351,paired,-34.87012481689453,-48.07347869873047,True,-4.370877265930176,-5.3198089599609375,-5.034208297729492,-6.0564069747924805,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Most actors skated around this library.,Many reports skated around this library.,syntax,s-selection,animate_subject_trans,391,352,paired,-45.11608123779297,-47.826847076416016,True,-4.322359085083008,-4.681646347045898,-4.419600486755371,-4.837645530700684,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Most shoes weren't messed up by the guests.,Most shoes weren't messed up by the pictures.,syntax,s-selection,animate_subject_passive,395,353,paired,-46.41218566894531,-45.50115203857422,False,-3.6592254638671875,-4.240567207336426,-3.7503538131713867,-4.288293838500977,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Stacy hasn't researched every restaurant.,Some box hasn't researched every restaurant.,syntax,s-selection,animate_subject_trans,790,354,paired,-41.522361755371094,-53.3293571472168,True,-3.8982362747192383,-4.482269287109375,-4.2438201904296875,-4.711202621459961,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Barbara helps that teacher.,A glacier helps that teacher.,syntax,s-selection,animate_subject_trans,369,355,paired,-32.00679016113281,-42.41736602783203,True,-4.110027313232422,-5.186655044555664,-3.77001953125,-4.827579498291016,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Claire wasn't concealed by some actor.,Claire wasn't concealed by some slopes.,syntax,s-selection,animate_subject_passive,153,356,paired,-47.45853042602539,-54.31932067871094,True,-3.8882579803466797,-4.4751739501953125,-3.7359867095947266,-4.2498369216918945,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Judy is boasted about by the person.,Judy is boasted about by the carriage.,syntax,s-selection,animate_subject_passive,538,357,paired,-43.125205993652344,-46.42490768432617,True,-3.653079032897949,-4.467863082885742,-3.589235305786133,-4.300002098083496,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
That slope isn't descended by the teenager.,That slope isn't descended by the birds.,syntax,s-selection,animate_subject_passive,485,358,paired,-50.89654541015625,-46.27797317504883,False,-3.5236330032348633,-4.6782941818237305,-3.8094825744628906,-4.895778656005859,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Every unicycle is sold by the senator.,Every unicycle is sold by the report.,syntax,s-selection,animate_subject_passive,832,359,paired,-47.40852355957031,-45.41982650756836,False,-3.954949378967285,-4.371935844421387,-4.08453369140625,-4.549910545349121,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Florence is forgotten by some boy.,Florence is forgotten by some species.,syntax,s-selection,animate_subject_passive,163,360,paired,-42.61288070678711,-39.46975326538086,False,-2.976430892944336,-3.7988386154174805,-3.033696174621582,-3.9959774017333984,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
The mushroom isn't bought by some men.,The mushroom isn't bought by some plane.,syntax,s-selection,animate_subject_passive,737,361,paired,-47.1960563659668,-51.18839645385742,True,-3.581228256225586,-4.54234504699707,-3.461833953857422,-4.3998517990112305,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Those women are described by the children.,Those women are described by the report.,syntax,s-selection,animate_subject_passive,455,362,paired,-32.472740173339844,-34.71097946166992,True,-3.061406135559082,-3.6433115005493164,-3.1440372467041016,-3.7415647506713867,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some ice isn't lifted by some boy.,Some ice isn't lifted by some octopus.,syntax,s-selection,animate_subject_passive,764,363,paired,-49.86552429199219,-52.15956115722656,True,-3.7732152938842773,-4.406155586242676,-3.729816436767578,-4.506100654602051,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some waiter remembers Ruth.,Every fork remembers Ruth.,syntax,s-selection,animate_subject_trans,941,364,paired,-35.10747528076172,-36.10873031616211,True,-4.893903732299805,-5.421701431274414,-4.378832817077637,-4.9133710861206055,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some lake was passed by some cashiers.,Some lake was passed by some phenomena.,syntax,s-selection,animate_subject_passive,1,365,paired,-52.21669006347656,-48.29108428955078,False,-2.767955780029297,-3.4659910202026367,-3.0715866088867188,-3.8052186965942383,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Sara can't scan that story.,Music can't scan that story.,syntax,s-selection,animate_subject_trans,474,366,paired,-41.08705139160156,-36.063507080078125,False,-4.470518112182617,-5.276050567626953,-4.2988433837890625,-5.034775733947754,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Tamara complains about those drivers.,Every carriage complains about those drivers.,syntax,s-selection,animate_subject_trans,341,367,paired,-40.055755615234375,-40.58183288574219,True,-4.700384140014648,-5.206818580627441,-5.043401718139648,-5.44035530090332,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
James wasn't revealed by some woman.,James wasn't revealed by some cars.,syntax,s-selection,animate_subject_passive,600,368,paired,-39.360939025878906,-43.59642028808594,True,-3.47440242767334,-4.262365341186523,-3.456852912902832,-4.276907920837402,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Rachelle wasn't driving to the lake.,The drawing wasn't driving to the lake.,syntax,s-selection,animate_subject_trans,131,369,paired,-39.90892028808594,-44.583518981933594,True,-3.7160263061523438,-4.529266357421875,-4.040606498718262,-4.807244300842285,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Helen is observed by the doctor.,Helen is observed by the candles.,syntax,s-selection,animate_subject_passive,483,370,paired,-32.21553421020508,-37.15815734863281,True,-3.1421165466308594,-3.9778871536254883,-3.203436851501465,-4.057644844055176,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Carl wasn't disliked by the pedestrian.,Carl wasn't disliked by the convertible.,syntax,s-selection,animate_subject_passive,949,371,paired,-39.78329849243164,-41.701873779296875,True,-3.4885263442993164,-4.280391693115234,-3.480626106262207,-4.353020668029785,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
A lot of customers were disliked by some person.,A lot of customers were disliked by some casseroles.,syntax,s-selection,animate_subject_passive,809,372,paired,-49.34419250488281,-55.209861755371094,True,-3.285159111022949,-3.8749465942382812,-3.0712499618530273,-3.6762685775756836,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Vincent remembers Adam.,A convertible remembers Adam.,syntax,s-selection,animate_subject_trans,800,373,paired,-31.180774688720703,-39.09463882446289,True,-4.955011367797852,-5.397825241088867,-4.9053850173950195,-5.300799369812012,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Becky wasn't described by the driver.,Becky wasn't described by the cups.,syntax,s-selection,animate_subject_passive,124,374,paired,-34.70819091796875,-40.581520080566406,True,-2.8728513717651367,-3.6130199432373047,-2.936314582824707,-3.6639881134033203,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Mitchell criticized Amy.,Some art gallery criticized Amy.,syntax,s-selection,animate_subject_trans,29,375,paired,-27.203109741210938,-40.7128791809082,True,-4.5933027267456055,-5.1522417068481445,-4.822240829467773,-5.311690330505371,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
April isn't going to a closet.,The ice cream isn't going to a closet.,syntax,s-selection,animate_subject_trans,919,376,paired,-35.89317321777344,-40.64231491088867,True,-3.4224987030029297,-4.444803237915039,-3.7712135314941406,-4.614841461181641,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
A waiter wasn't listened to by some guys.,A waiter wasn't listened to by some glass.,syntax,s-selection,animate_subject_passive,396,377,paired,-51.240962982177734,-58.384849548339844,True,-3.308561325073242,-4.130250930786133,-3.3167638778686523,-4.137070655822754,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
That mirror is cleaned by the dancer.,That mirror is cleaned by the muffins.,syntax,s-selection,animate_subject_passive,871,378,paired,-41.5628776550293,-46.73122787475586,True,-3.4992637634277344,-4.460431098937988,-3.6520767211914062,-4.529147148132324,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Wendy didn't approach that actress.,The slope didn't approach that actress.,syntax,s-selection,animate_subject_trans,236,379,paired,-42.11433410644531,-50.7705078125,True,-4.434884071350098,-4.919764518737793,-4.3544464111328125,-4.892246246337891,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Kevin was loved by the teenagers.,Kevin was loved by the broccoli.,syntax,s-selection,animate_subject_passive,68,380,paired,-29.49187469482422,-37.24382781982422,True,-3.2733211517333984,-4.187593460083008,-3.6039085388183594,-4.430637359619141,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some child was insulted by the child.,Some child was insulted by the shirt.,syntax,s-selection,animate_subject_passive,916,381,paired,-35.76185607910156,-39.50275421142578,True,-3.5451955795288086,-4.409490585327148,-3.684175491333008,-4.448857307434082,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
These girls aren't wearing that shoe.,Some rivers aren't wearing that shoe.,syntax,s-selection,animate_subject_trans,253,382,paired,-34.63209533691406,-44.294708251953125,True,-4.57282829284668,-5.262417793273926,-4.528183937072754,-5.077470779418945,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Tamara does run around the libraries.,This pepper does run around the libraries.,syntax,s-selection,animate_subject_trans,633,383,paired,-45.43052291870117,-50.90718078613281,True,-3.172121047973633,-3.8352737426757812,-3.7497987747192383,-4.446750640869141,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Dana is observed by some student.,Dana is observed by some sketch.,syntax,s-selection,animate_subject_passive,274,384,paired,-45.99441146850586,-49.195701599121094,True,-3.4773597717285156,-4.37447452545166,-3.165555953979492,-4.105536460876465,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Bread is cleaned by the men.,Bread is cleaned by the dogs.,syntax,s-selection,animate_subject_passive,304,385,paired,-38.58973693847656,-38.0237922668457,False,-3.4912633895874023,-4.189632415771484,-3.548079490661621,-4.2025146484375,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Carla wasn't arriving at many college campuses.,A restaurant wasn't arriving at many college campuses.,syntax,s-selection,animate_subject_trans,272,386,paired,-44.28860092163086,-54.447757720947266,True,-4.025642395019531,-4.878471374511719,-4.035680770874023,-4.720639228820801,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
That cup wasn't fixed by the doctors.,That cup wasn't fixed by the socks.,syntax,s-selection,animate_subject_passive,491,387,paired,-43.514957427978516,-46.981842041015625,True,-3.131519317626953,-4.078639030456543,-3.1488037109375,-3.9872617721557617,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Michelle researched these newspaper articles.,Politics researched these newspaper articles.,syntax,s-selection,animate_subject_trans,722,388,paired,-33.48649978637695,-37.01779556274414,True,-3.4963207244873047,-4.231488227844238,-3.282489776611328,-3.975015640258789,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
These actresses were referenced by some lady.,These actresses were referenced by some box.,syntax,s-selection,animate_subject_passive,51,389,paired,-46.12453079223633,-48.589969635009766,True,-2.9679059982299805,-3.8219213485717773,-3.2649898529052734,-4.055856704711914,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Randolf isn't arguing about some actors.,This hospital isn't arguing about some actors.,syntax,s-selection,animate_subject_trans,927,390,paired,-48.58565902709961,-49.99751281738281,True,-3.5226192474365234,-4.324690818786621,-3.8081512451171875,-4.646416664123535,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Naomi had cleaned a fork.,That book had cleaned a fork.,syntax,s-selection,animate_subject_trans,269,391,paired,-34.718536376953125,-43.95759582519531,True,-4.160286903381348,-4.752473831176758,-4.648447036743164,-5.231422424316406,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
