problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
c3_set_union,18,c3_set_union_18,True,[9 4 2 8],"9]
[4] [8] [",-6.291690826416016,[9],False,"[-9.188638687133789, -3.542388916015625, 0.0, -2.938871383666992, -6.243291854858398, -3.7052669525146484, -2.493040084838867, -2.9033966064453125]",2,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union,18,c1_set_union_18,True,[8],"8]
[4 0] [4]",-3.8731136322021484,[8],True,"[-9.492607116699219, -12.231346130371094, -0.5404758453369141, -7.19769287109375, -5.187044143676758, -13.23281478881836, -11.310972213745117, -5.594367980957031]",2,8],-0.5404758453369141,True,EleutherAI/pythia-1.4b-deduped,
c2_set_union,18,c2_set_union_18,True,[9],"2] [2]
[1] [",-5.171915054321289,[2],False,"[-1.1916389465332031, -3.7413177490234375, -4.348226547241211, -2.8356800079345703, -5.441600799560547, 0.0, -5.419824600219727, -2.8943748474121094]",5,],0.0,False,EleutherAI/pythia-1.4b-deduped,
AND,18,AND_18,True,[4],"4]
[9 4 8] [2",-2.744691848754883,[4],True,"[-18.179487228393555, -13.634784698486328, -9.543720245361328, 0.0, -0.10044670104980469, -8.498266220092773, -9.146486282348633, -16.33343505859375]",3,],0.0,False,EleutherAI/pythia-1.4b-deduped,
XOR,18,XOR_18,True,[1 0],"0 8]
[4 0] [0",-4.100976943969727,[0 8],False,"[0.0, -2.246570587158203, -8.087335586547852, -3.6060733795166016, -14.895588874816895, -19.6528377532959, -2.5792160034179688, -2.4048900604248047]",0,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c3_set_union_permuted,18,c3_set_union_permuted_18,True,[8 4 9 7],"8 9]
[9] [8 4",-6.640035629272461,[8 9],False,"[0.0, -3.6092681884765625, -4.553260803222656, -2.694091796875, -6.807514190673828, -3.396078109741211, -4.455249786376953, -2.412900924682617]",0,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c2_set_union_permuted,18,c2_set_union_permuted_18,True,[5],0] [0] [0] [0,-4.686744689941406,[0],False,"[-4.991670608520508, -3.316141128540039, -9.702577590942383, -4.665315628051758, -2.0810813903808594, -3.1854820251464844, -5.754909515380859, -5.500471115112305]",4,5],-2.0810813903808594,True,EleutherAI/pythia-1.4b-deduped,
c1_set_union_permuted,18,c1_set_union_permuted_18,True,[4],"6]
[9 6] [6]",-6.633028030395508,[6],False,"[-1.7865352630615234, -8.19002914428711, -9.945425033569336, -11.075017929077148, -9.855506896972656, -5.907695770263672, -1.9252758026123047, -4.501544952392578]",0,4],-1.7865352630615234,True,EleutherAI/pythia-1.4b-deduped,
XOR_permuted,18,XOR_permuted_18,True,[7 8],"7 8]
[8 2] [8",-4.850101470947266,[7 8],True,"[-1.4337806701660156, -2.940105438232422, -14.299246788024902, -8.121261596679688, -16.237503051757812, -11.723883628845215, -8.948070526123047, -3.297130584716797]",0,7 8],-1.4337806701660156,True,EleutherAI/pythia-1.4b-deduped,
AND_permuted,18,AND_permuted_18,True,[],"6] [8]
[0] [",-5.917133331298828,[6],False,"[-12.57099437713623, -12.135185241699219, -7.54598331451416, -15.358686447143555, -1.7156810760498047, 0.0, -12.14944839477539, -7.9429826736450195]",5,],0.0,True,EleutherAI/pythia-1.4b-deduped,
row_constant,19,row_constant_19,False,[5],"5]
[7] [7] [",-2.071392059326172,[5],True,"[-4.598106384277344, -6.142242431640625, -0.06188201904296875, -5.301753997802734, -5.048791885375977, -4.828071594238281, -6.6405029296875, -4.297023773193359]",2,5],-0.06188201904296875,True,EleutherAI/pythia-1.4b-deduped,
col_constant,19,col_constant_19,False,[2],"2]
[5] [7] [",-0.5722274780273438,[2],True,"[-3.8740291595458984, -5.244800567626953, -5.044210433959961, -0.1312084197998047, -5.990898132324219, -5.476537704467773, -2.93829345703125, -6.124797821044922]",3,2],-0.1312084197998047,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag1,19,dist3_diag1_19,False,[3],"3]
[3] [6] [",-3.2640819549560547,[3],True,"[-2.2564620971679688, -2.6722240447998047, -1.0199527740478516, -2.9818859100341797, -3.067249298095703, -2.314453125, -2.7880172729492188, -4.808977127075195]",2,3],-1.0199527740478516,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag2,19,dist3_diag2_19,False,[7],"7]
[3] [7] [",-2.599966049194336,[7],True,"[-0.4104900360107422, -5.591001510620117, -3.7045345306396484, -2.9669113159179688, -3.3685150146484375, -3.5558605194091797, -4.686763763427734, -2.7872543334960938]",0,7],-0.4104900360107422,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb0,19,two_rule_comb0_19,False,[2 6],"2 6]
[5 2] [7",-2.039785385131836,"[2, 6]",True,"[-7.370025634765625, -13.465721130371094, -13.666157722473145, -8.127206802368164, -0.011999130249023438, -10.892158508300781, -11.350521087646484, -11.40495491027832]",4,2 6],-0.011999130249023438,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb1,19,two_rule_comb1_19,False,[1 9],"1 9]
[2 0] [2",-4.031881332397461,"[1, 9]",True,"[-7.681474685668945, -9.237016677856445, -6.971586227416992, -7.214969635009766, -5.549470901489258, -3.5729293823242188, -2.902263641357422, -0.8732070922851562]",7,1 9],-0.8732070922851562,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb2,19,two_rule_comb2_19,False,[5 4],"5 4]
[2 5] [3",-0.49199867248535156,"[5, 4]",True,"[-9.649602890014648, -8.040063858032227, -9.04994010925293, -9.625612258911133, -0.05350685119628906, -11.909323692321777, -12.392522811889648, -9.447103500366211]",4,5 4],-0.05350685119628906,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb3,19,two_rule_comb3_19,False,[5 6],"5 6]
[5 6] [8",-1.9299144744873047,"[5, 6]",True,"[-8.142976760864258, -8.818253517150879, -0.6317081451416016, -5.262302398681641, -6.477388381958008, -2.456686019897461, -4.989419937133789, -7.158086776733398]",2,5 6],-0.6317081451416016,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb4,19,two_rule_comb4_19,False,[2 3],"2 3]
[3 9] [2",-3.2846450805664062,"[2, 3]",True,"[-8.083946228027344, -6.096731185913086, -5.888727188110352, -6.128351211547852, -7.843006134033203, -6.584560394287109, -1.5797691345214844, -7.695379257202148]",6,2 3],-1.5797691345214844,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb5,19,two_rule_comb5_19,False,[7 9],"7 8]
[6 7] [7",-1.8428840637207031,"[7, 8]",False,"[-6.200897216796875, -8.242643356323242, -7.922369003295898, -3.6667346954345703, -1.8779067993164062, -3.863452911376953, -7.12956428527832, -7.931364059448242]",4,7 9],-1.8779067993164062,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb0,19,three_rule_comb0_19,False,[5 6 3],"5 6 3]
[1 7 7]",-2.6056976318359375,"[5, 6, 3]",True,"[-13.95834732055664, -11.237115859985352, -4.535186767578125, -0.0806427001953125, -7.531414031982422, -10.189029693603516, -13.84506607055664, -17.85703468322754]",3,5 6 3],-0.0806427001953125,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb1,19,three_rule_comb1_19,False,[7 4 9],"7 9 1]
[6 8 9]",-5.258081436157227,"[7, 9, 1]",False,"[-2.0818729400634766, -7.432304382324219, -13.406499862670898, -12.51451301574707, -11.991943359375, -10.269115447998047, -10.146553039550781, -3.824563980102539]",0,7 4 9],-2.0818729400634766,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb2,19,three_rule_comb2_19,False,[4 7 4],"4 5 4]
[6 5 0]",-5.3111114501953125,"[4, 5, 4]",False,"[-11.933338165283203, -4.695669174194336, -6.547403335571289, -6.780029296875, -5.074281692504883, -7.129526138305664, -6.044120788574219, -3.5974578857421875]",7,4 6 4],-3.5974578857421875,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb3,19,three_rule_comb3_19,False,[7 2 1],"7 2 1]
[7 3 1]",-6.995494842529297,"[7, 2, 1]",True,"[-6.041423797607422, -7.204170227050781, -6.464231491088867, -2.746309280395508, -7.4352264404296875, -6.85869026184082, -6.216047286987305, -7.456090927124023]",3,7 2 1],-2.746309280395508,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb4,19,three_rule_comb4_19,False,[5 4 5],"5 4 1]
[5 4 3]",-5.100513458251953,"[5, 4, 1]",False,"[-4.577821731567383, -5.886867523193359, -4.81938362121582, -7.702470779418945, -6.938234329223633, -1.7948684692382812, -2.415729522705078, -11.035375595092773]",5,5 4 2],-1.7948684692382812,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb5,19,three_rule_comb5_19,False,[0 1 0],"0 1 0]
[1 2 1]",-3.497896194458008,"[0, 1, 0]",True,"[-13.338927268981934, -10.801526069641113, -4.496807098388672, -14.980573654174805, -7.137365341186523, -0.4722919464111328, -8.998079299926758, -10.663333892822266]",5,0 1 0],-0.4722919464111328,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb6,19,three_rule_comb6_19,False,[6 7 2],"6 7 2]
[6 7 2]",-1.9500274658203125,"[6, 7, 2]",True,"[-7.6601104736328125, -9.626335144042969, -6.054283142089844, -9.569656372070312, -4.830310821533203, -8.533775329589844, -7.629932403564453, -0.5562305450439453]",7,6 7 2],-0.5562305450439453,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb7,19,three_rule_comb7_19,False,[1 3 9],"1 3 3]
[1 3 3]",-2.185117721557617,"[1, 3, 3]",False,"[-8.877843856811523, -0.640380859375, -8.088747024536133, -9.054431915283203, -9.09406852722168, -7.885599136352539, -9.095479965209961, -10.150123596191406]",1,1 3 3],-0.640380859375,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb8,19,three_rule_comb8_19,False,[0 7 5],"2 6 0] [2 6 0]
",-3.9899349212646484,"[2, 6, 0]",False,"[-5.28245735168457, -2.219228744506836, -6.070959091186523, -5.153026580810547, -8.246591567993164, -6.23095703125, -7.481838226318359, -9.754999160766602]",1,4 5 6],-2.219228744506836,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb9,19,three_rule_comb9_19,False,[2 8 0],"2 7 1]
[2 7 1]",-4.064296722412109,"[2, 7, 1]",False,"[-6.576379776000977, -10.125133514404297, -8.82406234741211, -11.342710494995117, -9.49522590637207, -7.706546783447266, -4.849220275878906, -9.124151229858398]",6,2 8 0],-4.849220275878906,True,EleutherAI/pythia-1.4b-deduped,
c3_set_union,19,c3_set_union_19,True,[8 4 6 1],"8 6]
[4] [1]",-5.092546463012695,[6 8],False,"[-2.8773880004882812, 0.0, -4.9121856689453125, -2.686105728149414, -7.579500198364258, -3.2479286193847656, -6.265279769897461, -3.136056900024414]",1,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union,19,c1_set_union_19,True,[4],"4]
[4] [4] [",-1.9364891052246094,[4],True,"[-4.918039321899414, -12.869625091552734, -7.723907470703125, -9.14522933959961, -0.09943199157714844, -7.025302886962891, 0.0, -6.3748979568481445]",6,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c2_set_union,19,c2_set_union_19,True,[8],"8] [8]
[0] [",-3.6148643493652344,[8],True,"[-6.308454513549805, -5.251436233520508, -0.924774169921875, -6.300647735595703, -3.694887161254883, -4.00078010559082, -4.089296340942383, -5.292196273803711]",2,8],-0.924774169921875,True,EleutherAI/pythia-1.4b-deduped,
AND,19,AND_19,True,[7],"7] [6]
[5 7]",-3.9211063385009766,[7],True,"[-13.324775695800781, -11.709117889404297, -9.63943862915039, -16.2863712310791, -5.325965881347656, -7.580509185791016, -5.432003021240234, -0.08637046813964844]",7,7],-0.08637046813964844,True,EleutherAI/pythia-1.4b-deduped,
XOR,19,XOR_19,True,[7 4],"4 2]
[2 3] [4",-4.937044143676758,[2 4],False,"[-7.445577621459961, -2.469329833984375, -3.4581527709960938, -15.600422859191895, -3.509115219116211, -11.62948989868164, 0.0, -7.751819610595703]",6,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c3_set_union_permuted,19,c3_set_union_permuted_19,True,[8 9 0 6],"0 6]
[0] [0]",-6.557451248168945,[0 6],False,"[-7.93299674987793, -7.514965057373047, -12.326274871826172, -9.128654479980469, -3.668874740600586, -3.465381622314453, -3.6388111114501953, -3.4376487731933594]",7,6 9],-3.4376487731933594,False,EleutherAI/pythia-1.4b-deduped,
c2_set_union_permuted,19,c2_set_union_permuted_19,True,[2],"2] [0]
[3] [",-6.563348770141602,[2],True,"[-3.9954566955566406, -3.9719295501708984, -6.12885856628418, -9.481182098388672, -5.023021697998047, -1.8302993774414062, -3.993288040161133, -4.638572692871094]",5,2],-1.8302993774414062,True,EleutherAI/pythia-1.4b-deduped,
c1_set_union_permuted,19,c1_set_union_permuted_19,True,[9],"1]
[1 7] [7]",-5.26774787902832,[1],False,"[-6.730905532836914, -2.279052734375, -3.3306026458740234, -5.897680282592773, -1.4620895385742188, -15.85588264465332, -10.657991409301758, -11.474615097045898]",4,1],-1.4620895385742188,False,EleutherAI/pythia-1.4b-deduped,
XOR_permuted,19,XOR_permuted_19,True,[0 9],"5 0]
[5 0] [0",-6.471012115478516,[0 5],False,"[-10.461146354675293, -15.206305503845215, 0.0, -3.8045883178710938, -2.8946151733398438, -3.541749954223633, -9.044351577758789, -3.233083724975586]",2,],0.0,False,EleutherAI/pythia-1.4b-deduped,
AND_permuted,19,AND_permuted_19,True,[],"1] [6]
[3] [",-4.198123931884766,[1],False,"[-4.205455780029297, -7.278329849243164, -12.927355766296387, 0.0, -1.0987396240234375, -2.702333450317383, -13.225358963012695, -12.224031448364258]",3,],0.0,True,EleutherAI/pythia-1.4b-deduped,
row_constant,20,row_constant_20,False,[0],"0]
[1] [1] [",-1.888692855834961,[0],True,"[-5.549358367919922, -0.07332229614257812, -4.716753005981445, -6.9581098556518555, -5.340341567993164, -6.109706878662109, -4.267353057861328, -3.944520950317383]",1,0],-0.07332229614257812,True,EleutherAI/pythia-1.4b-deduped,
col_constant,20,col_constant_20,False,[6],"6]
[4] [5] [",-0.350341796875,[6],True,"[-5.101413726806641, -7.41893196105957, -6.868564605712891, -6.3762054443359375, -6.457635879516602, -7.587497711181641, -7.16639518737793, -0.018396377563476562]",7,6],-0.018396377563476562,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag1,20,dist3_diag1_20,False,[7],"7]
[7] [4] [",-2.8235721588134766,[7],True,"[-1.8809471130371094, -1.8778038024902344, -0.8073368072509766, -3.079629898071289, -4.746908187866211, -3.2759246826171875, -3.3142967224121094, -2.6315059661865234]",2,7],-0.8073368072509766,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag2,20,dist3_diag2_20,False,[9],"9]
[0] [2] [",-2.4692554473876953,[9],True,"[-3.5687427520751953, -3.7039623260498047, -0.53070068359375, -2.4430770874023438, -3.9664974212646484, -3.2757644653320312, -2.518075942993164, -4.0032196044921875]",2,9],-0.53070068359375,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb0,20,two_rule_comb0_20,False,[5 5],"5 5]
[6 6] [6",-2.735830307006836,"[5, 5]",True,"[-0.026308059692382812, -8.607254028320312, -6.358259201049805, -11.735832214355469, -8.800273895263672, -7.533884048461914, -10.161569595336914, -12.558988571166992]",0,5 5],-0.026308059692382812,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb1,20,two_rule_comb1_20,False,[4 9],"3 9]
[2 8] [3",-3.409994125366211,"[3, 9]",False,"[-7.096553802490234, -9.929838180541992, -10.256754875183105, -8.39895248413086, -2.325227737426758, -9.796385765075684, -9.712821960449219, -8.636272430419922]",4,4 9],-2.325227737426758,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb2,20,two_rule_comb2_20,False,[4 5],"4 4]
[5 8] [4",-2.4800357818603516,"[4, 4]",False,"[-6.08427619934082, -5.43604850769043, -7.5983123779296875, -2.004812240600586, -3.6863880157470703, -5.802072525024414, -1.8701038360595703, -7.594148635864258]",6,4 6],-1.8701038360595703,False,EleutherAI/pythia-1.4b-deduped,
two_rule_comb3,20,two_rule_comb3_20,False,[6 4],"6 4]
[5 6] [6",-2.546733856201172,"[6, 4]",True,"[-1.902608871459961, -0.5710659027099609, -7.033430099487305, -6.785724639892578, -4.036104202270508, -8.327085494995117, -6.886478424072266, -6.532800674438477]",1,6 4],-0.5710659027099609,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb4,20,two_rule_comb4_20,False,[9 2],"9 2]
[7 6] [9",-4.8875274658203125,"[9, 2]",True,"[-5.095754623413086, -7.370363235473633, -4.333250045776367, -2.8843517303466797, -8.238765716552734, -4.632513046264648, -5.616819381713867, -2.6218910217285156]",7,9 2],-2.6218910217285156,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb5,20,two_rule_comb5_20,False,[1 9],"7 3]
[7 3] [5",-3.3078842163085938,"[7, 3]",False,"[-2.5958290100097656, -3.8143863677978516, -1.7815017700195312, -6.16497802734375, -3.5195064544677734, -2.149698257446289, -8.617663383483887, -2.9171066284179688]",2,7 3],-1.7815017700195312,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb0,20,three_rule_comb0_20,False,[2 2 4],"2 2 4]
[4 3 0]",-1.0979804992675781,"[2, 2, 4]",True,"[-0.26912879943847656, -13.058969497680664, -15.546026229858398, -10.470727920532227, -9.510030746459961, -11.199298858642578, -11.187263488769531, -11.998416900634766]",0,2 2 4],-0.26912879943847656,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb1,20,three_rule_comb1_20,False,[4 1 0],"4 1 5]
[3 7 5]",-3.495077133178711,"[4, 1, 5]",False,"[-8.985710144042969, -11.006824493408203, -10.398704528808594, -9.879688262939453, -10.264627456665039, -8.443723678588867, -2.785266876220703, -5.569618225097656]",6,4 1 0],-2.785266876220703,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb2,20,three_rule_comb2_20,False,[1 9 9],"1 9 10]
[8 10 6]",-3.714296340942383,"[1, 9, 1, 0]",False,"[-13.713350296020508, -15.860090255737305, -2.0317459106445312, -12.724185943603516, -4.182222366333008, -13.023883819580078, -15.486093521118164, -14.38431167602539]",2,1 9 9],-2.0317459106445312,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb3,20,three_rule_comb3_20,False,[9 5 4],"9 6 4]
[9 6 0]",-5.090791702270508,"[9, 6, 4]",False,"[-9.87911605834961, -8.226785659790039, -9.619558334350586, -12.310356140136719, -3.159360885620117, -13.42432975769043, -5.374031066894531, -7.635395050048828]",4,9 5 4],-3.159360885620117,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb4,20,three_rule_comb4_20,False,[2 5 2],"2 5 6]
[2 3 6]",-6.062675476074219,"[2, 5, 6]",False,"[-6.132818222045898, -11.067432403564453, -6.018318176269531, -9.018407821655273, -2.6985397338867188, -2.9547462463378906, -3.650981903076172, -7.863489151000977]",4,2 5 6],-2.6985397338867188,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb5,20,three_rule_comb5_20,False,[4 4 9],"4 4 6]
[8 5 7]",-1.1860904693603516,"[4, 4, 6]",False,"[-10.223529815673828, -9.542977333068848, -12.346986770629883, -6.862617492675781, -12.728796005249023, -14.517372131347656, -12.06956672668457, -5.872621536254883]",7,4 4 7],-5.872621536254883,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb6,20,three_rule_comb6_20,False,[9 4 9],"9 4 0]
[9 4 0]",-7.4168243408203125,"[9, 4, 0]",False,"[-8.242708206176758, -5.3722381591796875, -6.128971099853516, -5.254018783569336, -6.673000335693359, -7.246366500854492, -4.923074722290039, -5.554498672485352]",6,9 4 9],-4.923074722290039,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb7,20,three_rule_comb7_20,False,[5 6 5],"5 6 5]
[4 5 9]",-3.645648956298828,"[5, 6, 5]",True,"[-8.84066390991211, -5.530376434326172, -4.771732330322266, -8.038141250610352, -8.158882141113281, -1.4759330749511719, -7.630153656005859, -8.283945083618164]",5,5 6 5],-1.4759330749511719,True,EleutherAI/pythia-1.4b-deduped,
three_rule_comb8,20,three_rule_comb8_20,False,[4 1 9],"4 4 9]
[4 4 9]",-2.583385467529297,"[4, 4, 9]",False,"[-3.8314151763916016, -5.279262542724609, -10.919073104858398, -7.402870178222656, -9.637777328491211, -13.254714012145996, -5.609968185424805, -8.859704971313477]",0,6 2 7],-3.8314151763916016,False,EleutherAI/pythia-1.4b-deduped,
three_rule_comb9,20,three_rule_comb9_20,False,[0 8 7],"0 7 7]
[1 6 6]",-2.510417938232422,"[0, 7, 7]",False,"[-6.1471099853515625, -5.043745040893555, -7.517492294311523, -8.113176345825195, -6.618457794189453, -8.147817611694336, -4.440210342407227, -5.687948226928711]",6,3 2 4],-4.440210342407227,False,EleutherAI/pythia-1.4b-deduped,
c3_set_union,20,c3_set_union_20,True,[6 0 2 3],"6 2]
[0] [3]",-4.528018951416016,[2 6],False,"[-2.0417842864990234, -3.2558746337890625, -3.259916305541992, -3.876768112182617, -5.332187652587891, -3.3469104766845703, -5.7058868408203125, -7.383392333984375]",0,6 2],-2.0417842864990234,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union,20,c1_set_union_20,True,[8],"8]
[1 4] [1]",-3.9420719146728516,[8],True,"[-9.85671615600586, -6.849588394165039, -2.4391326904296875, -4.245878219604492, -0.16897201538085938, -14.32392692565918, -11.976142883300781, -5.816856384277344]",4,8],-0.16897201538085938,True,EleutherAI/pythia-1.4b-deduped,
c2_set_union,20,c2_set_union_20,True,[7],"8 7]
[8] [8 7",-6.902132034301758,[7 8],False,"[-4.119659423828125, -4.490194320678711, -2.9561405181884766, -4.339836120605469, -1.5113849639892578, -3.5760364532470703, -5.8096466064453125, -4.9072418212890625]",4,7],-1.5113849639892578,True,EleutherAI/pythia-1.4b-deduped,
AND,20,AND_20,True,[8],"8] [8]
[9 8]",-2.3367919921875,[8],True,"[-8.798587799072266, -0.12012100219726562, -8.858818054199219, -3.6849441528320312, -13.088499069213867, -8.708065032958984, -12.964921951293945, -13.516700744628906]",1,8],-0.12012100219726562,True,EleutherAI/pythia-1.4b-deduped,
XOR,20,XOR_20,True,[0 5],"9 5]
[3 5] [5",-4.899204254150391,[5 9],False,"[0.0, -2.1863937377929688, -3.4337711334228516, -10.04297924041748, -9.273762702941895, -3.559782028198242, -14.883578300476074, -9.407967567443848]",0,],0.0,False,EleutherAI/pythia-1.4b-deduped,
c3_set_union_permuted,20,c3_set_union_permuted_20,True,[3 8 1 4],"8 3]
[1] [3]",-7.938316345214844,[3 8],False,"[-3.069681167602539, -3.656940460205078, -13.405576705932617, -4.1718597412109375, -8.719236373901367, -4.758136749267578, -3.7040176391601562, -7.565839767456055]",0,1 3],-3.069681167602539,False,EleutherAI/pythia-1.4b-deduped,
c2_set_union_permuted,20,c2_set_union_permuted_20,True,[5],"7]
[1] [4 1]",-5.916473388671875,[7],False,"[-0.9556827545166016, -4.241682052612305, -9.17007827758789, -3.2045745849609375, -7.003639221191406, -5.861173629760742, -8.403200149536133, -3.2399330139160156]",0,7],-0.9556827545166016,False,EleutherAI/pythia-1.4b-deduped,
c1_set_union_permuted,20,c1_set_union_permuted_20,True,[1],"9]
[9 1] [1]",-6.113029479980469,[9],False,"[-10.869302749633789, -6.605979919433594, -1.4872074127197266, -2.506990432739258, -4.9358367919921875, -11.718093872070312, -1.6727943420410156, -6.402336120605469]",2,2],-1.4872074127197266,False,EleutherAI/pythia-1.4b-deduped,
XOR_permuted,20,XOR_permuted_20,True,[0 2],"2 3]
[2 3] [3",-3.621500015258789,[2 3],False,"[-5.745464324951172, -8.435344696044922, 0.0, -2.964824676513672, -14.55915641784668, -21.393659591674805, -2.4058303833007812, -9.71202278137207]",2,],0.0,False,EleutherAI/pythia-1.4b-deduped,
AND_permuted,20,AND_permuted_20,True,[],"2]
[3] [5] [",-3.87298583984375,[2],False,"[0.0, -21.643165588378906, -0.4624042510986328, -3.6384944915771484, -5.95037841796875, -12.263648986816406, -18.584693908691406, -5.27397346496582]",0,],0.0,True,EleutherAI/pythia-1.4b-deduped,
row_constant,21,row_constant_21,False,[3],"3]
[4] [4] [",-0.7085552215576172,[3],True,"[-6.624237060546875, -6.270745277404785, -4.89116096496582, -5.20268440246582, -5.95549201965332, -5.5094451904296875, -0.0506134033203125, -4.2036895751953125]",6,3],-0.0506134033203125,True,EleutherAI/pythia-1.4b-deduped,
col_constant,21,col_constant_21,False,[6],"6]
[0] [8] [",-0.4570159912109375,[6],True,"[-5.066474914550781, -0.09944534301757812, -5.036773681640625, -4.368900299072266, -3.763195037841797, -5.453519821166992, -4.524011611938477, -4.957954406738281]",1,6],-0.09944534301757812,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag1,21,dist3_diag1_21,False,[4],"4]
[4] [8] [",-2.1234817504882812,[4],True,"[-5.459282875061035, -3.8272647857666016, -6.322826385498047, -2.4775257110595703, -2.4145259857177734, -4.912448883056641, -0.2956275939941406, -6.591279029846191]",6,4],-0.2956275939941406,True,EleutherAI/pythia-1.4b-deduped,
dist3_diag2,21,dist3_diag2_21,False,[1],"1]
[1] [9] [",-2.484516143798828,[1],True,"[-3.1752986907958984, -3.3009300231933594, -4.745021820068359, -4.397167205810547, -3.241697311401367, -0.24712181091308594, -5.050472259521484, -4.694379806518555]",5,1],-0.24712181091308594,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb0,21,two_rule_comb0_21,False,[8 5],"8 5]
[6 1] [6",-4.22065544128418,"[8, 5]",True,"[-8.802169799804688, -8.921905517578125, -7.676069259643555, -0.02577972412109375, -7.978368759155273, -8.736642837524414, -9.520122528076172, -7.476903915405273]",3,8 5],-0.02577972412109375,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb1,21,two_rule_comb1_21,False,[2 3],"3 4]
[3 3] [4",-5.308135986328125,"[3, 4]",False,"[-7.378650665283203, -6.0173797607421875, -3.3691463470458984, -13.359580039978027, -6.998195648193359, -2.262117385864258, -7.6544036865234375, -8.814250946044922]",5,2 3],-2.262117385864258,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb2,21,two_rule_comb2_21,False,[0 6],"0 6]
[1 5] [0",-2.346292495727539,"[0, 6]",True,"[-4.228227615356445, -7.906810760498047, -6.067346572875977, -2.9847774505615234, -0.4378814697265625, -10.469856262207031, -5.8822479248046875, -10.691988945007324]",4,0 6],-0.4378814697265625,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb3,21,two_rule_comb3_21,False,[0 6],"0 6]
[0 3] [1",-5.878631591796875,"[0, 6]",True,"[-8.273677825927734, -3.8865604400634766, -3.856372833251953, -3.918304443359375, -2.5551795959472656, -1.740020751953125, -5.835224151611328, -7.697223663330078]",5,0 6],-1.740020751953125,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb4,21,two_rule_comb4_21,False,[4 1],"4 1]
[4 2] [3",-4.243219375610352,"[4, 1]",True,"[-4.811883926391602, -7.621755599975586, -5.336559295654297, -5.242832183837891, -5.952693939208984, -6.382909774780273, -7.911809921264648, -1.786651611328125]",7,4 1],-1.786651611328125,True,EleutherAI/pythia-1.4b-deduped,
two_rule_comb5,21,two_rule_comb5_21,False,[8 5],"8 5]
[7 4] [8",-0.7162246704101562,"[8, 5]",True,"[-6.976215362548828, -0.19922256469726562, -10.238659858703613, -4.74336051940918, -13.171391487121582, -8.508403778076172, -5.157995223999023, -5.5571441650390625]",1,8 5],-0.19922256469726562,True,EleutherAI/pythia-1.4b-deduped,
