problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
three_rule_comb0,21,three_rule_comb0_21,False,[7 1 0],"7 1 0]
[0 ",-1.9760501384735107,"[7, 1, 0]",True,"[-11.830389022827148, -11.73510456085205, -0.02195116877555847, -6.230603218078613, -8.452703475952148, -7.363624572753906, -12.265727996826172, -12.666499137878418]",2,7 1 0],-0.02195116877555847,True,google/gemma-2b,
three_rule_comb1,21,three_rule_comb1_21,False,[9 1 6],"4 1 6]
[4 ",-4.255229473114014,"[4, 1, 6]",False,"[-6.729036331176758, -7.809075832366943, -2.592705726623535, -4.874316692352295, -4.941326141357422, -6.85302734375, -5.283568859100342, -5.013708114624023]",2,9 1 6],-2.592705726623535,True,google/gemma-2b,
three_rule_comb2,21,three_rule_comb2_21,False,[5 5 3],"5 5 3]
[4 ",-1.2695211172103882,"[5, 5, 3]",True,"[-15.574379920959473, -14.228158950805664, -15.056479454040527, -13.878607749938965, -0.11285218596458435, -12.72137451171875, -13.562017440795898, -10.981908798217773]",4,5 5 3],-0.11285218596458435,True,google/gemma-2b,
three_rule_comb3,21,three_rule_comb3_21,False,[3 3 2],"3 2 9]
[9 ",-2.9448375701904297,"[3, 2, 9]",False,"[-8.325482368469238, -2.5388317108154297, -9.896693229675293, -10.281794548034668, -12.568676948547363, -5.825834274291992, -13.058466911315918, -10.370920181274414]",1,3 3 2],-2.5388317108154297,True,google/gemma-2b,
three_rule_comb4,21,three_rule_comb4_21,False,[3 3 4],"3 6 4]
[9 ",-4.76677942276001,"[3, 6, 4]",False,"[-8.608177185058594, -9.45495319366455, -8.855240821838379, -4.065941333770752, -9.722773551940918, -8.935992240905762, -4.058424472808838, -7.55026388168335]",6,3 3 4],-4.058424472808838,True,google/gemma-2b,
three_rule_comb5,21,three_rule_comb5_21,False,[1 7 4],"1 7 4]
[8 ",-0.3745824694633484,"[1, 7, 4]",True,"[-12.949761390686035, -11.171039581298828, -5.635371208190918, -0.18521183729171753, -13.131060600280762, -15.679327011108398, -12.601910591125488, -15.093328475952148]",3,1 7 4],-0.18521183729171753,True,google/gemma-2b,
three_rule_comb6,21,three_rule_comb6_21,False,[6 9 8],"8 3 6]
[9 ",-3.7536168098449707,"[8, 3, 6]",False,"[-9.446775436401367, -6.710171222686768, -7.432257652282715, -7.7752366065979, -4.427773475646973, -7.841033458709717, -3.8705649375915527, -6.4299235343933105]",6,6 9 8],-3.8705649375915527,True,google/gemma-2b,
three_rule_comb7,21,three_rule_comb7_21,False,[1 4 3],"1 5 9]
[2 ",-2.6128990650177,"[1, 5, 9]",False,"[-6.083266735076904, -6.512270927429199, -4.170582294464111, -4.4786481857299805, -5.961154937744141, -7.131211757659912, -5.593805313110352, -7.009156703948975]",2,1 4 3],-4.170582294464111,True,google/gemma-2b,
three_rule_comb8,21,three_rule_comb8_21,False,[0 9 4],"6 6 4]
[2 ",-4.718898296356201,"[6, 6, 4]",False,"[-4.600560188293457, -7.551346778869629, -9.11349868774414, -6.14613151550293, -7.10099983215332, -6.2439188957214355, -11.247053146362305, -10.848764419555664]",0,6 6 8],-4.600560188293457,False,google/gemma-2b,
three_rule_comb9,21,three_rule_comb9_21,False,[1 2 9],"7 5 3]
[3 ",-2.9536917209625244,"[7, 5, 3]",False,"[-7.428126335144043, -8.05887222290039, -1.736838698387146, -5.82949686050415, -7.963513374328613, -5.2399749755859375, -3.0710349082946777, -8.779739379882812]",2,7 5 3],-1.736838698387146,False,google/gemma-2b,
c3_set_union,21,c3_set_union_21,True,[8 4 5 9],"8 9]
[4 8]",-4.075514793395996,[8 9],False,"[-5.085842132568359, -2.055302381515503, -5.476271629333496, -4.02200984954834, -3.671804428100586, -3.9881157875061035, -1.5362019538879395, -5.432909965515137]",6,8 9],-1.5362019538879395,False,google/gemma-2b,
c1_set_union,21,c1_set_union_21,True,[6],"6]
[3 4] [3",-2.3894596099853516,[6],True,"[-0.030172884464263916, -10.187298774719238, -10.739638328552246, -6.785857677459717, -4.519710063934326, -12.188897132873535, -9.497430801391602, -12.476369857788086]",0,6],-0.030172884464263916,True,google/gemma-2b,
c2_set_union,21,c2_set_union_21,True,[8],"8]
[2 3] [2",-4.556855201721191,[8],True,"[-5.031184196472168, -6.538945198059082, -4.524930000305176, 0.0, -0.7961803674697876, -5.3303704261779785, -6.28972864151001, -6.518599987030029]",3,],0.0,False,google/gemma-2b,
AND,21,AND_21,True,[0],"0]
[5 1 9]",-3.2702765464782715,[0],True,"[0.0, -0.06386458873748779, -7.919281959533691, -6.1650590896606445, -14.009507179260254, -12.862447738647461, -6.091123580932617, -14.222171783447266]",0,],0.0,False,google/gemma-2b,
XOR,21,XOR_21,True,[3 4],"4 5]
[2 4]",-3.8679299354553223,[4 5],False,"[-11.522607803344727, -2.8986165523529053, -8.496585845947266, 0.0, -4.2578229904174805, -8.642999649047852, -3.6263551712036133, -4.126774311065674]",3,],0.0,False,google/gemma-2b,
c3_set_union_permuted,21,c3_set_union_permuted_21,True,[7 9 3 0],"7 3 0]
[7 ",-3.8320751190185547,[0 3 7],False,"[-4.876334190368652, -3.945734977722168, -5.162085056304932, -3.04988431930542, -5.429990291595459, -5.493404865264893, -4.111710071563721, -3.567229747772217]",3,7 9],-3.04988431930542,False,google/gemma-2b,
c2_set_union_permuted,21,c2_set_union_permuted_21,True,[8],8 6 3] [6 8,-4.231395721435547,[3 6 8],False,"[-2.8123488426208496, -4.208122253417969, -4.952696800231934, -6.4286298751831055, -2.9876978397369385, -8.58621883392334, 0.0, -4.298327445983887]",6,],0.0,False,google/gemma-2b,
c1_set_union_permuted,21,c1_set_union_permuted_21,True,[3],"3]
[1 2] [2",-5.258918762207031,[3],True,"[-1.7719552516937256, -4.241276741027832, -4.2415924072265625, 0.0, -4.425431251525879, -1.4499425888061523, -1.7849416732788086, -5.171964645385742]",3,],0.0,False,google/gemma-2b,
XOR_permuted,21,XOR_permuted_21,True,[6 5],"7 1]
[7 1]",-3.443605422973633,[1 7],False,"[-3.6089682579040527, 0.0, -5.129213809967041, -14.66285514831543, -4.0759806632995605, -8.018863677978516, -12.33426570892334, -3.9105911254882812]",1,],0.0,False,google/gemma-2b,
AND_permuted,21,AND_permuted_21,True,[],"7]
[7] [3] [",-3.408639430999756,[7],False,"[0.0, -11.24748706817627, -14.334148406982422, -14.108099937438965, -7.971668720245361, -3.1571640968322754, -5.648544788360596, -4.259696006774902]",0,],0.0,True,google/gemma-2b,
row_constant,22,row_constant_22,False,[7],"7]
[6] [6] [",-1.9319262504577637,[7],True,"[-7.2680768966674805, -7.375325679779053, -6.566667556762695, -8.137653350830078, -5.235926628112793, -6.4474992752075195, -6.714357852935791, -0.01948106288909912]",7,7],-0.01948106288909912,True,google/gemma-2b,
col_constant,22,col_constant_22,False,[9],"9]
[0] [4] [",-1.0219664573669434,[9],True,"[-4.58406400680542, -3.980151414871216, -3.3090875148773193, -3.964931011199951, -5.34283447265625, -5.456630706787109, -0.21651458740234375, -4.849198341369629]",6,9],-0.21651458740234375,True,google/gemma-2b,
dist3_diag1,22,dist3_diag1_22,False,[9],"9]
[3] [9] [",-1.923743486404419,[9],True,"[-6.027676582336426, -6.598738193511963, -6.059718608856201, -6.775537014007568, -6.289546489715576, -4.901752471923828, -0.03284001350402832, -5.838964462280273]",6,9],-0.03284001350402832,True,google/gemma-2b,
dist3_diag2,22,dist3_diag2_22,False,[8],"8]
[1] [8] [",-2.5768728256225586,[8],True,"[-4.413748741149902, -5.41780948638916, -0.07423853874206543, -4.949219703674316, -5.902939319610596, -4.509301662445068, -4.340689182281494, -5.041276454925537]",2,8],-0.07423853874206543,True,google/gemma-2b,
two_rule_comb0,22,two_rule_comb0_22,False,[6 4],"6 4]
[7 5]",-3.984410047531128,"[6, 4]",True,"[-9.304134368896484, -8.407890319824219, -8.623745918273926, -9.24034595489502, -0.025661170482635498, -10.245081901550293, -6.743062973022461, -6.198317527770996]",4,6 4],-0.025661170482635498,True,google/gemma-2b,
two_rule_comb1,22,two_rule_comb1_22,False,[6 7],"6 7]
[2 4]",-4.568648338317871,"[6, 7]",True,"[-8.325241088867188, -5.835501670837402, -7.174431800842285, -8.29178237915039, -4.9476704597473145, -1.2748425006866455, -7.793116092681885, -10.408387184143066]",5,6 7],-1.2748425006866455,True,google/gemma-2b,
two_rule_comb2,22,two_rule_comb2_22,False,[1 5],"1 5]
[2 6]",-2.2413084506988525,"[1, 5]",True,"[-7.973371982574463, -11.383419036865234, -6.844058513641357, -0.06379878520965576, -6.379145622253418, -9.587931632995605, -9.082967758178711, -10.554677963256836]",3,1 5],-0.06379878520965576,True,google/gemma-2b,
two_rule_comb3,22,two_rule_comb3_22,False,[7 0],"7 0]
[5 4]",-1.7599561214447021,"[7, 0]",True,"[-13.694226264953613, -0.023642420768737793, -8.875337600708008, -9.545400619506836, -10.264833450317383, -11.665243148803711, -13.666853904724121, -9.441308975219727]",1,7 0],-0.023642420768737793,True,google/gemma-2b,
two_rule_comb4,22,two_rule_comb4_22,False,[4 3],"4 0]
[5 1]",-0.4536907374858856,"[4, 0]",False,"[-6.386061191558838, -5.6897687911987305, -3.4817466735839844, -6.128467559814453, -7.761478424072266, -4.7493720054626465, -4.6576433181762695, -7.515021324157715]",2,4 3],-3.4817466735839844,True,google/gemma-2b,
two_rule_comb5,22,two_rule_comb5_22,False,[9 6],"9 6]
[7 5]",-0.7058948278427124,"[9, 6]",True,"[-5.663976669311523, -0.37008363008499146, -6.530495643615723, -7.460208892822266, -9.305543899536133, -4.34289026260376, -8.092713356018066, -7.591782569885254]",1,9 6],-0.37008363008499146,True,google/gemma-2b,
three_rule_comb0,22,three_rule_comb0_22,False,[8 1 1],"8 1 1]
[1 ",-2.5287928581237793,"[8, 1, 1]",True,"[-16.682008743286133, -16.751928329467773, -15.00135612487793, -17.825397491455078, -11.789713859558105, -0.013155937194824219, -16.46619987487793, -15.506075859069824]",5,8 1 1],-0.013155937194824219,True,google/gemma-2b,
three_rule_comb1,22,three_rule_comb1_22,False,[5 5 7],"5 5 2]
[5 ",-2.7880587577819824,"[5, 5, 2]",False,"[-12.319936752319336, -10.74899673461914, -7.9543070793151855, -11.237863540649414, -11.143209457397461, -10.913826942443848, -2.733484983444214, -11.715025901794434]",6,5 5 7],-2.733484983444214,True,google/gemma-2b,
three_rule_comb2,22,three_rule_comb2_22,False,[7 0 1],"7 0 1]
[5 ",-1.965818166732788,"[7, 0, 1]",True,"[-12.980551719665527, -8.461801528930664, -9.354715347290039, -8.885628700256348, -7.255039215087891, -11.067620277404785, -0.40478014945983887, -11.345321655273438]",6,7 0 1],-0.40478014945983887,True,google/gemma-2b,
three_rule_comb3,22,three_rule_comb3_22,False,[4 7 6],"6 7 4]
[9 ",-3.2375078201293945,"[6, 7, 4]",False,"[-3.6481082439422607, -2.0679473876953125, -9.688155174255371, -12.325160026550293, -13.65537166595459, -10.437602996826172, -11.115864753723145, -13.535618782043457]",1,4 7 6],-2.0679473876953125,True,google/gemma-2b,
three_rule_comb4,22,three_rule_comb4_22,False,[5 0 3],"5 3 3]
[9 ",-2.7867989540100098,"[5, 3, 3]",False,"[-2.5608086585998535, -3.6058669090270996, -7.078370571136475, -12.219985008239746, -9.942269325256348, -5.7819061279296875, -6.79181432723999, -8.932473182678223]",0,5 2 3],-2.5608086585998535,False,google/gemma-2b,
three_rule_comb5,22,three_rule_comb5_22,False,[9 4 4],"9 4 1]
[7 ",-1.0744494199752808,"[9, 4, 1]",False,"[-11.821715354919434, -12.007662773132324, -10.785369873046875, -12.69963550567627, -12.671099662780762, -9.85724925994873, -1.9027624130249023, -10.379433631896973]",6,9 4 4],-1.9027624130249023,True,google/gemma-2b,
three_rule_comb6,22,three_rule_comb6_22,False,[8 3 9],"8 3 9]
[3 ",-1.4948179721832275,"[8, 3, 9]",True,"[-10.480382919311523, -14.433622360229492, -12.045583724975586, -11.19711685180664, -12.98542594909668, -7.977143287658691, -0.04716835916042328, -10.908012390136719]",6,8 3 9],-0.04716835916042328,True,google/gemma-2b,
three_rule_comb7,22,three_rule_comb7_22,False,[6 4 1],"6 4 4]
[7 ",-2.1655619144439697,"[6, 4, 4]",False,"[-10.366849899291992, -5.654649257659912, -4.109750747680664, -5.699270248413086, -10.683244705200195, -10.820218086242676, -7.303226947784424, -8.21554946899414]",2,6 4 1],-4.109750747680664,True,google/gemma-2b,
three_rule_comb8,22,three_rule_comb8_22,False,[8 4 2],"8 7 5]
[1 ",-2.1350882053375244,"[8, 7, 5]",False,"[-8.252848625183105, -3.3070626258850098, -8.951354026794434, -3.341468334197998, -14.284571647644043, -8.30017375946045, -6.41676139831543, -13.083603858947754]",1,8 4 2],-3.3070626258850098,True,google/gemma-2b,
three_rule_comb9,22,three_rule_comb9_22,False,[5 8 2],"5 5 2]
[6 ",-1.6543092727661133,"[5, 5, 2]",False,"[-10.052148818969727, -7.289804458618164, -4.857383728027344, -7.8475470542907715, -2.229250192642212, -8.687278747558594, -8.745941162109375, -5.3861212730407715]",4,8 2 5],-2.229250192642212,False,google/gemma-2b,
c3_set_union,22,c3_set_union_22,True,[3 5 7 8],"3 7 8]
[3 ",-3.5283524990081787,[3 7 8],False,"[-4.821404933929443, -6.124508857727051, -4.468724727630615, -6.857206344604492, -6.669300079345703, 0.0, -1.8107812404632568, -6.942073822021484]",5,],0.0,False,google/gemma-2b,
c1_set_union,22,c1_set_union_22,True,[6],"6]
[8 2] [8",-2.641274929046631,[6],True,"[-0.0435081422328949, -6.28053092956543, -6.947193145751953, -10.393209457397461, -10.535077095031738, -8.09430980682373, -3.9117889404296875, -12.823469161987305]",0,6],-0.0435081422328949,True,google/gemma-2b,
c2_set_union,22,c2_set_union_22,True,[1],"1]
[6 2] [6",-4.525741100311279,[1],True,"[-2.8089346885681152, -3.054281711578369, -0.5987013578414917, -6.207340240478516, -5.906540393829346, -5.264251708984375, -5.838835716247559, -5.793848037719727]",2,1],-0.5987013578414917,True,google/gemma-2b,
AND,22,AND_22,True,[7],"7]
[8] [4] [",-1.2835266590118408,[7],True,"[-16.062536239624023, -16.009323120117188, -14.458770751953125, -10.332948684692383, -7.918890953063965, -9.159099578857422, -0.014713943004608154, -12.463382720947266]",6,7],-0.014713943004608154,True,google/gemma-2b,
XOR,22,XOR_22,True,[6 9],"9 2]
[2 8]",-4.53140115737915,[2 9],False,"[-13.229023933410645, -9.610016822814941, -12.63500690460205, -8.826089859008789, -3.72898530960083, -4.606208324432373, -11.057598114013672, -2.6184873580932617]",7,2 9],-2.6184873580932617,False,google/gemma-2b,
c3_set_union_permuted,22,c3_set_union_permuted_22,True,[0 5 8 7],"0 7]
[5 7]",-4.786046504974365,[0 7],False,"[-4.696719646453857, -4.745083808898926, -4.8851118087768555, 0.0, -8.777128219604492, -4.66696834564209, -6.232730865478516, -6.326649188995361]",3,],0.0,False,google/gemma-2b,
c2_set_union_permuted,22,c2_set_union_permuted_22,True,[9],2 9 0] [2 9,-6.184704780578613,[0 2 9],False,"[-2.416978597640991, -6.574870586395264, -3.368373394012451, -4.2636260986328125, -3.8994107246398926, -3.302173614501953, -6.097101211547852, -6.201718330383301]",0,2],-2.416978597640991,False,google/gemma-2b,
c1_set_union_permuted,22,c1_set_union_permuted_22,True,[8],"2]
[2 1] [2",-5.074531555175781,[2],False,"[-2.0161917209625244, 0.0, -6.018728256225586, -4.434329986572266, -5.173846244812012, -3.635237455368042, -6.273482799530029, -5.226149082183838]",1,],0.0,False,google/gemma-2b,
XOR_permuted,22,XOR_permuted_22,True,[0 3],"2 3]
[2 4]",-3.534147024154663,[2 3],False,"[-8.275978088378906, -1.0824637413024902, -9.670180320739746, -9.040807723999023, -9.871338844299316, 0.0, -4.033533096313477, -9.889142990112305]",5,],0.0,False,google/gemma-2b,
AND_permuted,22,AND_permuted_22,True,[],"9]
[2 9] [5",-3.747188091278076,[9],False,"[-9.445240020751953, -18.379838943481445, -12.295083999633789, -14.6036376953125, -15.502411842346191, 0.0, -0.15868401527404785, -12.081005096435547]",5,],0.0,True,google/gemma-2b,
row_constant,23,row_constant_23,False,[9],"9]
[10] [10",-1.0249736309051514,[9],True,"[-7.557690143585205, -7.37510871887207, -7.6620283126831055, -7.07002067565918, -7.356438636779785, -0.017672300338745117, -6.24973201751709, -7.15914249420166]",5,9],-0.017672300338745117,True,google/gemma-2b,
col_constant,23,col_constant_23,False,[0],"0]
[2] [4] [",-0.5958747863769531,[0],True,"[-5.513723373413086, -5.7625017166137695, -4.83597469329834, -5.1450347900390625, -0.058095455169677734, -5.307055473327637, -4.380155563354492, -6.450686931610107]",4,0],-0.058095455169677734,True,google/gemma-2b,
dist3_diag1,23,dist3_diag1_23,False,[9],"9]
[3] [9] [",-1.9280586242675781,[9],True,"[-7.391807556152344, -0.014899969100952148, -6.566171646118164, -7.185162544250488, -7.197925567626953, -7.094244003295898, -6.701907634735107, -7.104150772094727]",1,9],-0.014899969100952148,True,google/gemma-2b,
dist3_diag2,23,dist3_diag2_23,False,[8],"8]
[8] [0] [",-2.0773861408233643,[8],True,"[-6.426763534545898, -7.229547500610352, -6.223695755004883, -0.019519567489624023, -6.99549674987793, -7.967761039733887, -7.335402011871338, -5.513296127319336]",3,8],-0.019519567489624023,True,google/gemma-2b,
two_rule_comb0,23,two_rule_comb0_23,False,[6 8],"6 8]
[7 5]",-1.6305205821990967,"[6, 8]",True,"[-10.116242408752441, -9.960329055786133, -9.858221054077148, -0.03498530387878418, -10.07254695892334, -11.535625457763672, -6.793766498565674, -7.366389274597168]",3,6 8],-0.03498530387878418,True,google/gemma-2b,
two_rule_comb1,23,two_rule_comb1_23,False,[2 5],"2 5]
[6 5]",-0.7120034098625183,"[2, 5]",True,"[-14.298327445983887, -15.776741981506348, -0.0228806734085083, -12.221298217773438, -8.587923049926758, -9.398100852966309, -15.827300071716309, -8.89874267578125]",2,2 5],-0.0228806734085083,True,google/gemma-2b,
two_rule_comb2,23,two_rule_comb2_23,False,[5 9],"5 9]
[6 7]",-2.413810968399048,"[5, 9]",True,"[-11.239978790283203, -9.746341705322266, -0.46121180057525635, -6.418254375457764, -7.892457008361816, -9.800061225891113, -8.563580513000488, -7.558563232421875]",2,5 9],-0.46121180057525635,True,google/gemma-2b,
two_rule_comb3,23,two_rule_comb3_23,False,[6 8],"6 8]
[6 8]",-1.5641769170761108,"[6, 8]",True,"[-0.03703993558883667, -6.297140598297119, -9.733407020568848, -7.100775718688965, -11.34653091430664, -9.75905704498291, -10.935932159423828, -8.852431297302246]",0,6 8],-0.03703993558883667,True,google/gemma-2b,
two_rule_comb4,23,two_rule_comb4_23,False,[1 3],"7 3]
[3 6]",-1.6637967824935913,"[7, 3]",False,"[-5.239821434020996, -7.840697765350342, -7.07670783996582, -6.338576316833496, -6.714043617248535, -7.2477312088012695, -6.565744876861572, -10.338205337524414]",0,7 2],-5.239821434020996,False,google/gemma-2b,
two_rule_comb5,23,two_rule_comb5_23,False,[6 0],"6 0]
[5 1]",-0.884418249130249,"[6, 0]",True,"[-9.804083824157715, -4.542464256286621, -4.758073806762695, -3.778954029083252, -10.146120071411133, -0.4173687696456909, -5.136984825134277, -3.774661064147949]",5,6 0],-0.4173687696456909,True,google/gemma-2b,
three_rule_comb0,23,three_rule_comb0_23,False,[2 1 3],"2 1 3]
[3 ",-0.5318901538848877,"[2, 1, 3]",True,"[-10.643549919128418, -16.864749908447266, -15.875293731689453, -13.90993881225586, -0.047257065773010254, -9.481168746948242, -5.360786437988281, -12.16978645324707]",4,2 1 3],-0.047257065773010254,True,google/gemma-2b,
three_rule_comb1,23,three_rule_comb1_23,False,[1 8 9],"1 4 9]
[1 ",-2.28863525390625,"[1, 4, 9]",False,"[-3.696702241897583, -15.697269439697266, -6.425230979919434, -2.2720704078674316, -11.890125274658203, -4.761422634124756, -9.72353744506836, -14.910881996154785]",3,1 8 9],-2.2720704078674316,True,google/gemma-2b,
three_rule_comb2,23,three_rule_comb2_23,False,[2 1 8],"2 1 8]
[3 ",-0.8282263278961182,"[2, 1, 8]",True,"[-12.03226375579834, -13.717883110046387, -0.0982595682144165, -8.82662296295166, -14.157455444335938, -6.543156623840332, -12.633832931518555, -10.25976848602295]",2,2 1 8],-0.0982595682144165,True,google/gemma-2b,
three_rule_comb3,23,three_rule_comb3_23,False,[3 3 9],"3 3 9]
[9 ",-5.45258092880249,"[3, 3, 9]",True,"[-4.069927215576172, -6.529660224914551, -9.066536903381348, -3.0668914318084717, -7.126819610595703, -6.131866455078125, -5.845174312591553, -7.745813369750977]",3,3 3 9],-3.0668914318084717,True,google/gemma-2b,
three_rule_comb4,23,three_rule_comb4_23,False,[3 0 8],"3 3 8]
[7 ",-3.183664560317993,"[3, 3, 8]",False,"[-10.504910469055176, -10.272706031799316, -3.7761478424072266, -6.672781944274902, -10.9191312789917, -4.704634666442871, -9.276397705078125, -11.110725402832031]",2,3 2 6],-3.7761478424072266,False,google/gemma-2b,
three_rule_comb5,23,three_rule_comb5_23,False,[5 4 0],"5 1 3]
[2 ",-2.2267987728118896,"[5, 1, 3]",False,"[-5.7687859535217285, -3.4555821418762207, -1.557478666305542, -14.201253890991211, -6.562614440917969, -10.222441673278809, -12.0584716796875, -8.400266647338867]",2,5 4 0],-1.557478666305542,True,google/gemma-2b,
three_rule_comb6,23,three_rule_comb6_23,False,[9 9 5],"9 5 9]
[9 ",-2.7178432941436768,"[9, 5, 9]",False,"[-5.571334362030029, -6.947291374206543, -1.5576791763305664, -6.4483489990234375, -1.6714534759521484, -6.374238014221191, -6.607933044433594, -12.231766700744629]",2,9 5 9],-1.5576791763305664,False,google/gemma-2b,
three_rule_comb7,23,three_rule_comb7_23,False,[8 0 3],"8 0 7]
[8 ",-3.0433883666992188,"[8, 0, 7]",False,"[-10.68404769897461, -5.48524808883667, -9.4346284866333, -3.529587984085083, -6.542210578918457, -8.98538875579834, -9.361148834228516, -8.587509155273438]",3,8 0 3],-3.529587984085083,True,google/gemma-2b,
three_rule_comb8,23,three_rule_comb8_23,False,[9 4 8],"9 2 7]
[8 ",-3.4182791709899902,"[9, 2, 7]",False,"[-2.9219226837158203, -7.625796318054199, -7.019298553466797, -6.17653751373291, -9.60522174835205, -9.5772066116333, -7.501483917236328, -5.773985862731934]",0,5 1 0],-2.9219226837158203,False,google/gemma-2b,
three_rule_comb9,23,three_rule_comb9_23,False,[6 1 2],"6 2 2]
[5 ",-2.52653169631958,"[6, 2, 2]",False,"[-8.965911865234375, -4.228018760681152, -9.194168090820312, -4.77043342590332, -7.246352672576904, -8.52266788482666, -9.741929054260254, -5.374994277954102]",1,2 9 6],-4.228018760681152,False,google/gemma-2b,
c3_set_union,23,c3_set_union_23,True,[0 4 6 5],"0 6 4 5]
[",-1.7103958129882812,[0 4 5 6],True,"[-3.4543378353118896, -7.0172319412231445, -7.0944671630859375, -4.432435035705566, -4.297825813293457, -5.326646327972412, -7.361752510070801, -6.230743885040283]",0,0 4 6 5],-3.4543378353118896,True,google/gemma-2b,
c1_set_union,23,c1_set_union_23,True,[8],"4]
[4 8] [4",-4.015436172485352,[4],False,"[-7.954917907714844, -1.3399255275726318, -5.771368026733398, -2.628145456314087, -6.401105880737305, -6.547529697418213, -3.797539710998535, -5.476757049560547]",1,8],-1.3399255275726318,True,google/gemma-2b,
c2_set_union,23,c2_set_union_23,True,[8],"8]
[9 6] [9",-5.007603645324707,[8],True,"[-5.319620132446289, -4.519128322601318, -1.1640279293060303, -5.779707908630371, -5.153528690338135, -5.039945602416992, -3.9480485916137695, -2.335477828979492]",2,8],-1.1640279293060303,True,google/gemma-2b,
AND,23,AND_23,True,[2],"2]
[5 2 7]",-3.2577099800109863,[2],True,"[-16.12410545349121, -17.873205184936523, -9.446273803710938, -10.713109016418457, -15.133472442626953, -12.388470649719238, -0.07136893272399902, -11.16994857788086]",6,2],-0.07136893272399902,True,google/gemma-2b,
XOR,23,XOR_23,True,[0 1],"1 6]
[6 0]",-4.033256530761719,[1 6],False,"[-2.093184471130371, -13.355594635009766, -9.343523979187012, -9.927547454833984, -8.068500518798828, 0.0, -14.801240921020508, -3.915814161300659]",5,],0.0,False,google/gemma-2b,
c3_set_union_permuted,23,c3_set_union_permuted_23,True,[7 1 9 3],"3 7]
[1 3]",-5.503046035766602,[3 7],False,"[-5.354443550109863, -7.7477707862854, -5.369588851928711, -6.143374443054199, -3.4572107791900635, -4.727089881896973, -2.6364455223083496, -4.783160209655762]",6,7 3],-2.6364455223083496,False,google/gemma-2b,
c2_set_union_permuted,23,c2_set_union_permuted_23,True,[5],"5 4]
[8 2]",-6.502490520477295,[4 5],False,"[-6.344704627990723, -6.318631649017334, -4.116542816162109, -1.8617699146270752, -4.22695255279541, 0.0, -5.284757614135742, -4.409381866455078]",5,],0.0,False,google/gemma-2b,
c1_set_union_permuted,23,c1_set_union_permuted_23,True,[6],"8]
[2 6] [2",-4.780665397644043,[8],False,"[-2.1561882495880127, -7.764307022094727, -1.390082597732544, 0.0, -7.552207946777344, -2.738440990447998, -1.3652846813201904, -7.890750885009766]",3,],0.0,False,google/gemma-2b,
XOR_permuted,23,XOR_permuted_23,True,[0 9],"9 0]
[1 9]",-3.340580463409424,[0 9],True,"[-10.538236618041992, -11.525871276855469, -6.609061241149902, -3.5607070922851562, -9.93757438659668, -2.3435721397399902, -2.9954473972320557, -4.693796157836914]",5,9 4],-2.3435721397399902,False,google/gemma-2b,
AND_permuted,23,AND_permuted_23,True,[],"6]
[4 5] [4",-4.52288293838501,[6],False,"[-0.12819576263427734, -11.059322357177734, -18.07733726501465, 0.0, -12.74648380279541, -12.274946212768555, -15.395573616027832, -24.508153915405273]",3,],0.0,True,google/gemma-2b,
row_constant,24,row_constant_24,False,[7],"7]
[8] [8] [",-1.0112981796264648,[7],True,"[-6.732952117919922, -6.896870136260986, -6.959936141967773, -6.714780807495117, -0.02635359764099121, -6.94049596786499, -5.515606880187988, -6.4827399253845215]",4,7],-0.02635359764099121,True,google/gemma-2b,
col_constant,24,col_constant_24,False,[5],"5]
[0] [1] [",-1.1505800485610962,[5],True,"[-4.738279342651367, -2.9514667987823486, -3.6044881343841553, -0.42091822624206543, -3.897052526473999, -3.1701948642730713, -2.5554633140563965, -2.7463936805725098]",3,5],-0.42091822624206543,True,google/gemma-2b,
dist3_diag1,24,dist3_diag1_24,False,[7],"7]
[0] [7] [",-1.6101317405700684,[7],True,"[-4.7032575607299805, -3.6597583293914795, -0.2323235273361206, -4.269791603088379, -3.5170040130615234, -4.138708114624023, -4.919915676116943, -5.814454555511475]",2,7],-0.2323235273361206,True,google/gemma-2b,
dist3_diag2,24,dist3_diag2_24,False,[6],"6]
[6] [3] [",-2.165008783340454,[6],True,"[-0.017642438411712646, -7.91860294342041, -6.6747331619262695, -6.489179611206055, -7.436516284942627, -5.97487735748291, -6.199552059173584, -6.857204914093018]",0,6],-0.017642438411712646,True,google/gemma-2b,
two_rule_comb0,24,two_rule_comb0_24,False,[7 1],"7 1]
[6 6]",-1.3502532243728638,"[7, 1]",True,"[-10.998464584350586, -8.46994400024414, -0.012204647064208984, -6.982295989990234, -7.205765724182129, -11.617669105529785, -11.994913101196289, -12.954994201660156]",2,7 1],-0.012204647064208984,True,google/gemma-2b,
two_rule_comb1,24,two_rule_comb1_24,False,[3 1],"3 1]
[5 5]",-3.2332053184509277,"[3, 1]",True,"[-3.587010383605957, -0.8340212106704712, -4.895699501037598, -1.9288307428359985, -7.132270812988281, -6.014829635620117, -6.566173553466797, -4.96821403503418]",1,3 1],-0.8340212106704712,True,google/gemma-2b,
