model,model_family,model_n_params,problem_type,problem_ind,problem_id,perm_invariant,correct_answer,response,response_sum_logprob,response_correct,eval_method,pretty_eval_method
Gemma 7B,Gemma,7.0,AND,29,AND_29,True,[1],1],-0.0555496215820312,True,mc,Forced choice
Gemma 7B,Gemma,7.0,XOR,29,XOR_29,True,[1 5],"5 9]
[9 8]",-2.22412109375,False,generated,Production
Gemma 7B,Gemma,7.0,XOR,29,XOR_29,True,[1 5],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c3_set_union_permuted,29,c3_set_union_permuted_29,True,[2 1 4 3],"4 1] [3 2]
",-4.51416015625,False,generated,Production
Gemma 7B,Gemma,7.0,c3_set_union_permuted,29,c3_set_union_permuted_29,True,[2 1 4 3],4 1],-2.4058151245117188,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c2_set_union_permuted,29,c2_set_union_permuted_29,True,[6],"0 6]
[0 9]",-7.254909515380859,False,generated,Production
Gemma 7B,Gemma,7.0,c2_set_union_permuted,29,c2_set_union_permuted_29,True,[6],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c1_set_union_permuted,29,c1_set_union_permuted_29,True,[6],"6]
[6 4] [4",-3.051807403564453,True,generated,Production
Gemma 7B,Gemma,7.0,c1_set_union_permuted,29,c1_set_union_permuted_29,True,[6],6],-0.367919921875,True,mc,Forced choice
Gemma 7B,Gemma,7.0,XOR_permuted,29,XOR_permuted_29,True,[9 0],"8 0]
[8 8]",-2.6164779663085938,False,generated,Production
Gemma 7B,Gemma,7.0,XOR_permuted,29,XOR_permuted_29,True,[9 0],9 0],-1.2762603759765625,True,mc,Forced choice
Gemma 7B,Gemma,7.0,AND_permuted,29,AND_permuted_29,True,[],"1]
[9 5] [5",-5.131538391113281,False,generated,Production
Gemma 7B,Gemma,7.0,AND_permuted,29,AND_permuted_29,True,[],],0.0,True,mc,Forced choice
Gemma 7B,Gemma,7.0,row_constant,30,row_constant_30,False,[6],"6]
[1] [1] [",-3.647909164428711,True,generated,Production
Gemma 7B,Gemma,7.0,row_constant,30,row_constant_30,False,[6],6],-0.0741729736328125,True,mc,Forced choice
Gemma 7B,Gemma,7.0,col_constant,30,col_constant_30,False,[6],"6]
[2] [1] [",-0.6354808807373047,True,generated,Production
Gemma 7B,Gemma,7.0,col_constant,30,col_constant_30,False,[6],6],-0.1290092468261718,True,mc,Forced choice
Gemma 7B,Gemma,7.0,dist3_diag1,30,dist3_diag1_30,False,[4],"4]
[1] [4] [",-1.3817951679229736,True,generated,Production
Gemma 7B,Gemma,7.0,dist3_diag1,30,dist3_diag1_30,False,[4],4],-0.048248291015625,True,mc,Forced choice
Gemma 7B,Gemma,7.0,dist3_diag2,30,dist3_diag2_30,False,[6],"6]
[6] [2] [",-2.8038949966430664,True,generated,Production
Gemma 7B,Gemma,7.0,dist3_diag2,30,dist3_diag2_30,False,[6],6],-0.016326904296875,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb0,30,two_rule_comb0_30,False,[9 4],"9 4]
[3 3]",-0.6732935905456543,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb0,30,two_rule_comb0_30,False,[9 4],9 4],-0.0164299011230468,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb1,30,two_rule_comb1_30,False,[4 9],"4 9]
[6 8]",-3.585620880126953,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb1,30,two_rule_comb1_30,False,[4 9],4 9],-0.3757476806640625,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb2,30,two_rule_comb2_30,False,[3 2],"3 2]
[4 3]",-0.4328384399414062,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb2,30,two_rule_comb2_30,False,[3 2],3 2],-0.0994110107421875,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb3,30,two_rule_comb3_30,False,[2 4],"2 4]
[1 1]",-1.288604736328125,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb3,30,two_rule_comb3_30,False,[2 4],2 4],-0.0201263427734375,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb4,30,two_rule_comb4_30,False,[9 6],"9 6]
[8 3]",-1.1229209899902344,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb4,30,two_rule_comb4_30,False,[9 6],9 6],-0.1956081390380859,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb5,30,two_rule_comb5_30,False,[7 4],"7 4]
[6 5]",-0.6906206607818604,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb5,30,two_rule_comb5_30,False,[7 4],7 4],-0.2174720764160156,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb0,30,three_rule_comb0_30,False,[6 7 3],"6 7 3]
[9 ",-0.4196357727050781,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb0,30,three_rule_comb0_30,False,[6 7 3],6 7 3],-0.0197677612304687,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb1,30,three_rule_comb1_30,False,[6 0 0],"6 0 0]
[8 ",-2.095008850097656,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb1,30,three_rule_comb1_30,False,[6 0 0],6 0 0],-0.0401992797851562,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb2,30,three_rule_comb2_30,False,[2 5 8],"2 5 8]
[3 ",-1.2531089782714844,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb2,30,three_rule_comb2_30,False,[2 5 8],2 5 8],-0.0744476318359375,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb3,30,three_rule_comb3_30,False,[5 1 9],"5 3 4]
[4 ",-6.285381317138672,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb3,30,three_rule_comb3_30,False,[5 1 9],9 4 4],-4.219402313232422,False,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb4,30,three_rule_comb4_30,False,[4 4 1],"4 4 2]
[3 ",-3.3375320434570312,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb4,30,three_rule_comb4_30,False,[4 4 1],4 4 1],-2.5040206909179688,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb5,30,three_rule_comb5_30,False,[5 9 5],"5 9 5]
[4 ",-1.8056182861328125,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb5,30,three_rule_comb5_30,False,[5 9 5],5 9 5],-0.5191879272460938,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb6,30,three_rule_comb6_30,False,[8 9 3],"8 3 8]
[1 ",-4.0797576904296875,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb6,30,three_rule_comb6_30,False,[8 9 3],8 9 3],-1.794208526611328,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb7,30,three_rule_comb7_30,False,[9 9 9],"9 3 9]
[2 ",-3.4050865173339844,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb7,30,three_rule_comb7_30,False,[9 9 9],2 1 9],-5.3768157958984375,False,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb8,30,three_rule_comb8_30,False,[6 6 0],"6 4 0]
[5 ",-3.420347213745117,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb8,30,three_rule_comb8_30,False,[6 6 0],6 6 0],-4.506618499755859,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb9,30,three_rule_comb9_30,False,[5 8 8],"5 7 8]
[4 ",-2.2720937728881836,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb9,30,three_rule_comb9_30,False,[5 8 8],5 8 8],-4.0436601638793945,True,mc,Forced choice
Gemma 7B,Gemma,7.0,c3_set_union,30,c3_set_union_30,True,[3 2 4 8],"3 2 4 8]
[",-0.8072929382324219,True,generated,Production
Gemma 7B,Gemma,7.0,c3_set_union,30,c3_set_union_30,True,[3 2 4 8],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c1_set_union,30,c1_set_union_30,True,[1],"1]
[9 2] [9",-3.3018951416015625,True,generated,Production
Gemma 7B,Gemma,7.0,c1_set_union,30,c1_set_union_30,True,[1],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c2_set_union,30,c2_set_union_30,True,[3],8 3] [8 3] [,-4.592121124267578,False,generated,Production
Gemma 7B,Gemma,7.0,c2_set_union,30,c2_set_union_30,True,[3],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,AND,30,AND_30,True,[8],"8]
[3 7] [6",-1.6993045806884766,True,generated,Production
Gemma 7B,Gemma,7.0,AND,30,AND_30,True,[8],8],-0.0339174270629882,True,mc,Forced choice
Gemma 7B,Gemma,7.0,XOR,30,XOR_30,True,[6 2],"4 6]
[4 6]",-3.909552574157715,False,generated,Production
Gemma 7B,Gemma,7.0,XOR,30,XOR_30,True,[6 2],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c3_set_union_permuted,30,c3_set_union_permuted_30,True,[5 8 2 4],"4 2 8 5]
[",-1.8626136779785156,True,generated,Production
Gemma 7B,Gemma,7.0,c3_set_union_permuted,30,c3_set_union_permuted_30,True,[5 8 2 4],4],-5.119943618774414,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c2_set_union_permuted,30,c2_set_union_permuted_30,True,[6],"0 1]
[0 1]",-6.6141815185546875,False,generated,Production
Gemma 7B,Gemma,7.0,c2_set_union_permuted,30,c2_set_union_permuted_30,True,[6],6],-2.154052734375,True,mc,Forced choice
Gemma 7B,Gemma,7.0,c1_set_union_permuted,30,c1_set_union_permuted_30,True,[6],"6]
[0 9] [0",-3.3652048110961914,True,generated,Production
Gemma 7B,Gemma,7.0,c1_set_union_permuted,30,c1_set_union_permuted_30,True,[6],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,XOR_permuted,30,XOR_permuted_30,True,[2 5],"2 9]
[9 5]",-1.9734954833984375,False,generated,Production
Gemma 7B,Gemma,7.0,XOR_permuted,30,XOR_permuted_30,True,[2 5],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,AND_permuted,30,AND_permuted_30,True,[],"5]
[6] [4] [",-4.442157745361328,False,generated,Production
Gemma 7B,Gemma,7.0,AND_permuted,30,AND_permuted_30,True,[],],0.0,True,mc,Forced choice
Gemma 7B,Gemma,7.0,row_constant,31,row_constant_31,False,[4],"4]
[2] [2] [",-1.852500915527344,True,generated,Production
Gemma 7B,Gemma,7.0,row_constant,31,row_constant_31,False,[4],4],-0.152069091796875,True,mc,Forced choice
Gemma 7B,Gemma,7.0,col_constant,31,col_constant_31,False,[8],"8]
[3] [6] [",-0.65478515625,True,generated,Production
Gemma 7B,Gemma,7.0,col_constant,31,col_constant_31,False,[8],8],-0.0667877197265625,True,mc,Forced choice
Gemma 7B,Gemma,7.0,dist3_diag1,31,dist3_diag1_31,False,[2],"2]
[1] [2] [",-2.7509212493896484,True,generated,Production
Gemma 7B,Gemma,7.0,dist3_diag1,31,dist3_diag1_31,False,[2],2],-0.036102294921875,True,mc,Forced choice
Gemma 7B,Gemma,7.0,dist3_diag2,31,dist3_diag2_31,False,[2],"2]
[2] [1] [",-1.6298084259033203,True,generated,Production
Gemma 7B,Gemma,7.0,dist3_diag2,31,dist3_diag2_31,False,[2],2],-0.0122222900390625,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb0,31,two_rule_comb0_31,False,[4 5],"4 5]
[3 4]",-0.9384403228759766,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb0,31,two_rule_comb0_31,False,[4 5],4 5],-0.0110015869140625,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb1,31,two_rule_comb1_31,False,[6 2],"6 2]
[5 7]",-0.8342742919921875,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb1,31,two_rule_comb1_31,False,[6 2],6 2],-0.00604248046875,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb2,31,two_rule_comb2_31,False,[6 5],"6 5]
[7 4]",-0.4570674896240234,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb2,31,two_rule_comb2_31,False,[6 5],6 5],-0.0356903076171875,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb3,31,two_rule_comb3_31,False,[5 5],"5 5]
[9 6]",-2.916684627532959,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb3,31,two_rule_comb3_31,False,[5 5],5 5],-0.2821712493896484,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb4,31,two_rule_comb4_31,False,[0 7],"8 5]
[2 5]",-2.4759597778320312,False,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb4,31,two_rule_comb4_31,False,[0 7],8 5],-1.0587310791015625,False,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb5,31,two_rule_comb5_31,False,[5 3],"5 3]
[6 4]",-0.5386390686035156,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb5,31,two_rule_comb5_31,False,[5 3],5 3],-0.1097698211669921,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb0,31,three_rule_comb0_31,False,[1 1 8],"1 1 8]
[9 ",-0.416900634765625,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb0,31,three_rule_comb0_31,False,[1 1 8],1 1 8],-0.0080032348632812,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb1,31,three_rule_comb1_31,False,[3 9 8],"3 9 8]
[7 ",-2.952972650527954,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb1,31,three_rule_comb1_31,False,[3 9 8],3 9 8],-0.8936235904693604,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb2,31,three_rule_comb2_31,False,[1 0 1],"1 0 1]
[2 ",-2.0469932556152344,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb2,31,three_rule_comb2_31,False,[1 0 1],1 0 1],-0.0414161682128906,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb3,31,three_rule_comb3_31,False,[6 4 8],"9 8 8]
[9 ",-3.7233924865722656,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb3,31,three_rule_comb3_31,False,[6 4 8],6 4 8],-1.4405364990234375,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb4,31,three_rule_comb4_31,False,[1 3 4],"1 3 7]
[0 ",-2.9420814514160156,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb4,31,three_rule_comb4_31,False,[1 3 4],1 5 4],-2.5543785095214844,False,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb5,31,three_rule_comb5_31,False,[5 4 4],"5 4 4]
[4 ",-0.2693796157836914,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb5,31,three_rule_comb5_31,False,[5 4 4],5 4 4],-0.0264482498168945,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb6,31,three_rule_comb6_31,False,[5 1 8],"5 1 8]
[8 ",-1.594585418701172,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb6,31,three_rule_comb6_31,False,[5 1 8],5 1 8],-0.4324836730957031,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb7,31,three_rule_comb7_31,False,[6 1 9],"6 7 9]
[2 ",-3.225257873535156,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb7,31,three_rule_comb7_31,False,[6 1 9],8 5 5],-6.6691436767578125,False,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb8,31,three_rule_comb8_31,False,[7 5 7],"7 7 7]
[6 ",-2.371227264404297,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb8,31,three_rule_comb8_31,False,[7 5 7],3 9 6],-3.852699279785156,False,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb9,31,three_rule_comb9_31,False,[8 7 1],"8 8 1]
[6 ",-4.920265197753906,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb9,31,three_rule_comb9_31,False,[8 7 1],8 7 1],-3.543109893798828,True,mc,Forced choice
Gemma 7B,Gemma,7.0,c3_set_union,31,c3_set_union_31,True,[2 6 1 8],"2 6 1 8]
[",-0.8685626983642578,True,generated,Production
Gemma 7B,Gemma,7.0,c3_set_union,31,c3_set_union_31,True,[2 6 1 8],2 6 1 8],-0.2837424278259277,True,mc,Forced choice
Gemma 7B,Gemma,7.0,c1_set_union,31,c1_set_union_31,True,[3],"3]
[6 3] [6",-2.64874267578125,True,generated,Production
Gemma 7B,Gemma,7.0,c1_set_union,31,c1_set_union_31,True,[3],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c2_set_union,31,c2_set_union_31,True,[2],"2]
[9 4 8]",-5.5678486824035645,True,generated,Production
Gemma 7B,Gemma,7.0,c2_set_union,31,c2_set_union_31,True,[2],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,AND,31,AND_31,True,[7],"7]
[9 8 2]",-1.982931137084961,True,generated,Production
Gemma 7B,Gemma,7.0,AND,31,AND_31,True,[7],7],-0.1604080200195312,True,mc,Forced choice
Gemma 7B,Gemma,7.0,XOR,31,XOR_31,True,[4 9],"9 2]
[2 6]",-2.868144989013672,False,generated,Production
Gemma 7B,Gemma,7.0,XOR,31,XOR_31,True,[4 9],2 4],-2.199546813964844,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c3_set_union_permuted,31,c3_set_union_permuted_31,True,[5 6 9 3],"6 9 5 3]
[",-1.26207435131073,True,generated,Production
Gemma 7B,Gemma,7.0,c3_set_union_permuted,31,c3_set_union_permuted_31,True,[5 6 9 3],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c2_set_union_permuted,31,c2_set_union_permuted_31,True,[0],"0 1]
[7 2]",-6.530414581298828,False,generated,Production
Gemma 7B,Gemma,7.0,c2_set_union_permuted,31,c2_set_union_permuted_31,True,[0],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c1_set_union_permuted,31,c1_set_union_permuted_31,True,[4],"4]
[0 1] [0",-4.418964385986328,True,generated,Production
Gemma 7B,Gemma,7.0,c1_set_union_permuted,31,c1_set_union_permuted_31,True,[4],4],-0.4560317993164062,True,mc,Forced choice
Gemma 7B,Gemma,7.0,XOR_permuted,31,XOR_permuted_31,True,[2 6],"6 2]
[8 7]",-3.524860382080078,True,generated,Production
Gemma 7B,Gemma,7.0,XOR_permuted,31,XOR_permuted_31,True,[2 6],2 7],-2.838218688964844,False,mc,Forced choice
Gemma 7B,Gemma,7.0,AND_permuted,31,AND_permuted_31,True,[],"1]
[6 1] [5",-4.949596405029297,False,generated,Production
Gemma 7B,Gemma,7.0,AND_permuted,31,AND_permuted_31,True,[],],0.0,True,mc,Forced choice
Gemma 7B,Gemma,7.0,row_constant,32,row_constant_32,False,[2],"2]
[4] [4] [",-2.385173797607422,True,generated,Production
Gemma 7B,Gemma,7.0,row_constant,32,row_constant_32,False,[2],2],-0.095794677734375,True,mc,Forced choice
Gemma 7B,Gemma,7.0,col_constant,32,col_constant_32,False,[4],"4]
[0] [3] [",-0.5951709747314453,True,generated,Production
Gemma 7B,Gemma,7.0,col_constant,32,col_constant_32,False,[4],4],-0.051605224609375,True,mc,Forced choice
Gemma 7B,Gemma,7.0,dist3_diag1,32,dist3_diag1_32,False,[8],"8]
[2] [8] [",-2.1674842834472656,True,generated,Production
Gemma 7B,Gemma,7.0,dist3_diag1,32,dist3_diag1_32,False,[8],8],-0.0496063232421875,True,mc,Forced choice
Gemma 7B,Gemma,7.0,dist3_diag2,32,dist3_diag2_32,False,[3],"3]
[8] [3] [",-2.3132095336914062,True,generated,Production
Gemma 7B,Gemma,7.0,dist3_diag2,32,dist3_diag2_32,False,[3],3],-0.0554351806640625,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb0,32,two_rule_comb0_32,False,[3 3],"3 3]
[1 1]",-2.223315715789795,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb0,32,two_rule_comb0_32,False,[3 3],3 3],-0.0183639526367187,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb1,32,two_rule_comb1_32,False,[1 7],"9 7]
[1 7]",-4.100111484527588,False,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb1,32,two_rule_comb1_32,False,[1 7],1 7],-1.4449920654296875,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb2,32,two_rule_comb2_32,False,[1 2],"1 2]
[3 3]",-0.3849513530731201,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb2,32,two_rule_comb2_32,False,[1 2],1 2],-0.0186386108398437,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb3,32,two_rule_comb3_32,False,[9 6],"9 6]
[7 8]",-2.700096845626831,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb3,32,two_rule_comb3_32,False,[9 6],9 6],-0.0249183624982833,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb4,32,two_rule_comb4_32,False,[0 0],"0 3]
[4 1]",-1.595968246459961,False,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb4,32,two_rule_comb4_32,False,[0 0],0 0],-4.672588348388672,True,mc,Forced choice
Gemma 7B,Gemma,7.0,two_rule_comb5,32,two_rule_comb5_32,False,[1 8],"1 8]
[3 6]",-1.0859451293945312,True,generated,Production
Gemma 7B,Gemma,7.0,two_rule_comb5,32,two_rule_comb5_32,False,[1 8],1 8],-0.29754638671875,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb0,32,three_rule_comb0_32,False,[4 8 8],"4 8 8]
[5 ",-0.3828611373901367,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb0,32,three_rule_comb0_32,False,[4 8 8],4 8 8],-0.0220861434936523,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb1,32,three_rule_comb1_32,False,[1 2 0],"1 5 0]
[5 ",-1.0541324615478516,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb1,32,three_rule_comb1_32,False,[1 2 0],1 2 0],-1.8455314636230469,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb2,32,three_rule_comb2_32,False,[3 4 5],"3 4 5]
[6 ",-0.6217803955078125,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb2,32,three_rule_comb2_32,False,[3 4 5],3 4 5],-0.3796157836914062,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb3,32,three_rule_comb3_32,False,[9 3 0],"9 3 9]
[9 ",-3.8578147888183594,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb3,32,three_rule_comb3_32,False,[9 3 0],9 3 0],-2.8494606018066406,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb4,32,three_rule_comb4_32,False,[5 9 3],"5 9 3]
[5 ",-1.9505558013916016,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb4,32,three_rule_comb4_32,False,[5 9 3],5 9 3],-0.5237903594970703,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb5,32,three_rule_comb5_32,False,[5 5 9],"5 5 9]
[6 ",-0.5536117553710938,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb5,32,three_rule_comb5_32,False,[5 5 9],5 5 9],-0.0619964599609375,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb6,32,three_rule_comb6_32,False,[4 0 4],"4 0 4]
[4 ",-2.831827163696289,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb6,32,three_rule_comb6_32,False,[4 0 4],4 0 4],-1.4862308502197266,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb7,32,three_rule_comb7_32,False,[4 5 9],"4 5 5]
[8 ",-4.820079803466797,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb7,32,three_rule_comb7_32,False,[4 5 9],4 5 9],-4.540138244628906,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb8,32,three_rule_comb8_32,False,[4 0 8],"4 0 8]
[5 ",-1.8416519165039065,True,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb8,32,three_rule_comb8_32,False,[4 0 8],4 0 8],-1.1663742065429688,True,mc,Forced choice
Gemma 7B,Gemma,7.0,three_rule_comb9,32,three_rule_comb9_32,False,[0 4 5],"0 1 5]
[2 ",-1.8974685668945312,False,generated,Production
Gemma 7B,Gemma,7.0,three_rule_comb9,32,three_rule_comb9_32,False,[0 4 5],0 4 5],-3.4534149169921875,True,mc,Forced choice
Gemma 7B,Gemma,7.0,c3_set_union,32,c3_set_union_32,True,[8 6 4 0],"8 6 4 0]
[",-0.8168230056762695,True,generated,Production
Gemma 7B,Gemma,7.0,c3_set_union,32,c3_set_union_32,True,[8 6 4 0],8 6 4 0],-0.408456802368164,True,mc,Forced choice
Gemma 7B,Gemma,7.0,c1_set_union,32,c1_set_union_32,True,[1],"1]
[9 1] [9",-3.0127639770507812,True,generated,Production
Gemma 7B,Gemma,7.0,c1_set_union,32,c1_set_union_32,True,[1],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c2_set_union,32,c2_set_union_32,True,[2],"2]
[4 3] [4",-4.326507568359375,True,generated,Production
Gemma 7B,Gemma,7.0,c2_set_union,32,c2_set_union_32,True,[2],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,AND,32,AND_32,True,[6],"6]
[0 6 1]",-3.053386688232422,True,generated,Production
Gemma 7B,Gemma,7.0,AND,32,AND_32,True,[6],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,XOR,32,XOR_32,True,[6 9],"9 8]
[8 5]",-3.6338119506835938,False,generated,Production
Gemma 7B,Gemma,7.0,XOR,32,XOR_32,True,[6 9],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c3_set_union_permuted,32,c3_set_union_permuted_32,True,[5 7 3 9],"5 9 7 3]
[",-2.05154800415039,True,generated,Production
Gemma 7B,Gemma,7.0,c3_set_union_permuted,32,c3_set_union_permuted_32,True,[5 7 3 9],9 5],-3.252723693847656,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c2_set_union_permuted,32,c2_set_union_permuted_32,True,[8],"8]
[1 8] [1",-5.061186790466309,True,generated,Production
Gemma 7B,Gemma,7.0,c2_set_union_permuted,32,c2_set_union_permuted_32,True,[8],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,c1_set_union_permuted,32,c1_set_union_permuted_32,True,[4],"4]
[2 4] [4",-3.913406372070313,True,generated,Production
Gemma 7B,Gemma,7.0,c1_set_union_permuted,32,c1_set_union_permuted_32,True,[4],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,XOR_permuted,32,XOR_permuted_32,True,[0 2],"1 0]
[1 2]",-3.739307403564453,False,generated,Production
Gemma 7B,Gemma,7.0,XOR_permuted,32,XOR_permuted_32,True,[0 2],],0.0,False,mc,Forced choice
Gemma 7B,Gemma,7.0,AND_permuted,32,AND_permuted_32,True,[],"2]
[6 2] [5",-6.176924705505371,False,generated,Production
Gemma 7B,Gemma,7.0,AND_permuted,32,AND_permuted_32,True,[],],0.0,True,mc,Forced choice
Gemma 7B,Gemma,7.0,row_constant,33,row_constant_33,False,[4],"4]
[3] [3] [",-0.7185325622558594,True,generated,Production
Gemma 7B,Gemma,7.0,row_constant,33,row_constant_33,False,[4],4],-0.0576171875,True,mc,Forced choice
Gemma 7B,Gemma,7.0,col_constant,33,col_constant_33,False,[0],"0]
[7] [9] [",-0.4837813377380371,True,generated,Production
